,MainID,ra_now,dec_now,Gmag
163,4657679659312984192,84.67110217226177,-69.10422138391097,15.927419
7,4657679659292364928,84.67669030542721,-69.10179562557359,15.934354
516,4657679654981431296,84.68557270297126,-69.10801519113699,15.935273
1261,4657685500475372672,84.71592763524175,-69.09636962872088,15.93588
82,4657679659312956288,84.67603439383562,-69.10360378839248,15.938074
583,4657685534807746176,84.69720441220072,-69.10495383169136,15.942473
37,4657679659312961152,84.67764100917357,-69.10256893778113,15.943738
98,4657685534807646464,84.6822585649454,-69.09880326964195,15.951816
127,4657685534828260352,84.68452579552014,-69.09921125650745,15.95236
2247,4657680449585636352,84.6066499844604,-69.10256381210174,15.959791
1183,4657685466108818944,84.71569800739015,-69.1003397375615,15.972902
86,4657685534807571968,84.67643215524788,-69.09823210928354,15.9824295
196,4657679659312981760,84.66510354858593,-69.09982929247575,15.990434
1192,4657679659311715456,84.69886105650157,-69.11250753732831,15.999925
1314,4657680410944853376,84.63675209717414,-69.0957274122803,16.01038
165,4657679659312983936,84.66588817441641,-69.10149864744128,16.012447
1545,4657686290721633664,84.63977402018685,-69.0893725173854,16.032812
281,4657685534807655296,84.67932356959979,-69.09579336380992,16.037445
2076,4657680380866596608,84.6183816666283,-69.11135735657247,16.044846
2608,4657680277787082880,84.63470715120546,-69.12561490645034,16.049173
99,4657685534807654272,84.6780492060486,-69.09801651739458,16.05011
36,4657685534828261504,84.68120102655448,-69.1005838801544,16.05619
42,4657679659320176640,84.67207383767548,-69.10189454734595,16.064169
1970,4657685564905471488,84.67660352564205,-69.0786565592154,16.064852
1237,4657685564905241856,84.68568096928925,-69.08677943175094,16.065449
2294,4657685500468572928,84.74645177399636,-69.10675219763267,16.065693
209,4657685534828233728,84.68576970050209,-69.097942255302,16.067698
26,4657679659312954624,84.67244622631806,-69.10072807478033,16.0678
1529,4657686320819695104,84.66336335407802,-69.08423873283303,16.068422
1444,4657679624951971456,84.67340800941805,-69.11733632857351,16.069462
239,4657685534807589248,84.68490816623247,-69.09721447552535,16.07706
618,4657685534828101888,84.67417292235095,-69.09222801652567,16.08248
442,4657685534807639552,84.69009852069964,-69.09589167046634,16.092157
71,4657679659312996608,84.66988711278147,-69.10096914664855,16.095316
1716,4657685569187875584,84.6707840343082,-69.08166187574297,16.096424
1598,4657685569167427712,84.67369345734453,-69.0829562419962,16.105732
951,4657685569187829120,84.68216548548865,-69.08936059198554,16.112303
1992,4657685466088643712,84.72841929581892,-69.1137820903157,16.114422
1036,4657685466108812928,84.71091997740186,-69.09851484599221,16.116737
118,4657679659292306944,84.66812477663133,-69.09990254302294,16.120264
1409,4657685564905240448,84.67384126835682,-69.08488100756584,16.131643
421,4657685534807571200,84.69541441978329,-69.0996782847017,16.134153
706,4657685534828093696,84.68148678523215,-69.09150644011238,16.143482
864,4657679659311706752,84.6636582537475,-69.11083444250393,16.147041
429,4657685534807648128,84.6854894515238,-69.09480629465503,16.153513
560,4657679655028445056,84.67842968286936,-69.10903935931414,16.159332
94,4657685534828214528,84.67161537416878,-69.098692885707,16.160416
914,4657685564905242112,84.68772542195865,-69.09018178581127,16.164045
1265,4657685569167242880,84.69071552604336,-69.08704008934406,16.165312
1672,4657680410895728640,84.63183218678519,-69.09083799324083,16.181356
1454,4657686290742316032,84.65842840640335,-69.0857178481634,16.18149
131,4657679659312959744,84.66736343801502,-69.10057877769866,16.187075
1199,4657685564905731968,84.6861374967134,-69.08721762987614,16.193483
65,4657685534828235520,84.67355473328283,-69.09892910260761,16.203302
32,4657679659320172544,84.67526982359568,-69.10247804843921,16.208483
422,4657679659312964480,84.65823842616366,-69.10274412756301,16.210896
205,4657679659292388864,84.67364394336438,-69.10517320549788,16.231445
1785,4657685672246459520,84.70278275727755,-69.08302232229723,16.233633
310,4657679659311709312,84.68233364125511,-69.10610055527076,16.245295
772,4657685534828094976,84.67936891157187,-69.09076646057669,16.24942
293,4657679659290058240,84.68700591940068,-69.1048840187507,16.252508
1819,4657685667984458368,84.70978346672665,-69.08410078561016,16.268398
38,4657685534828236288,84.67267727309478,-69.10004265062086,16.270351
228,4657679659312958848,84.6655667781887,-69.10339012654333,16.274055
1107,4657685466108818304,84.70704992541955,-69.10828366983768,16.274786
2132,4657685466108831872,84.73724820751751,-69.11083701410347,16.281418
2222,4657685672267111936,84.67896603568077,-69.0761651593231,16.282532
1719,4657680415225900928,84.62233277145774,-69.09975778119613,16.282907
1582,4657686286459744000,84.63664749296338,-69.09025019360915,16.28997
133,4657679659292332928,84.67016890113864,-69.10337685450352,16.294199
815,4657685534828102656,84.66508127582938,-69.09116505694247,16.305656
190,4657679659312967040,84.68201878412215,-69.10463713033306,16.308771
22,4657685534828215680,84.67285683597282,-69.10051930357503,16.30916
323,4657679659311707520,84.67578692634125,-69.10667528846533,16.313921
933,4657680415234419072,84.64414362061652,-69.1016415631842,16.31599
30,4657685534828225792,84.67348727790582,-69.09978736397305,16.316399
1094,4657686286459950592,84.65681908396373,-69.09007544389671,16.323221
54,4657679659312987264,84.67062300450581,-69.10107336946675,16.324778
1334,4657679624930279424,84.65702814659912,-69.11465126298634,16.326778
1021,4657685534828098048,84.66740411051185,-69.08907500318465,16.328907
541,4657679659290057728,84.69322800687564,-69.10630951227809,16.33007
