RA,DEC,J,H,Av,R,Weight
274.7274877,-13.7852453,17.3448877,16.461647,2.4624625,21.462605,2
274.6812667,-13.7820058,16.72040843,15.768939,2.5825826,20.941429,2
274.751496,-13.78105006,17.4096163,16.532419,2.5825826,21.630637,2
274.7174578,-13.78010884,18.33861738,17.521543,2.5825826,22.559638,2
274.6467654,-13.77767962,18.3286143,17.476467,2.5825826,22.549635,2
274.6819671,-13.77765367,17.07413071,16.144224,2.5825826,21.295152,2
274.7110322,-13.77719127,17.46481374,16.576758,2.5825826,21.685835,2
274.6713705,-13.77679848,16.13525012,15.085009,2.5825826,20.356271,2
274.6745143,-13.77643743,16.7881019,15.844748,2.5825826,21.009123,2
274.6428871,-13.77597121,17.56212477,16.681068,2.5825826,21.783146,2
274.7424685,-13.77544026,16.54663707,15.554512,2.5825826,20.767658,2
274.6923283,-13.77520241,15.48655295,14.512901,2.5825826,19.707574,2
274.6207183,-13.77378993,16.61560711,15.630697,2.5825826,20.836628,2
274.6469813,-13.77311474,17.38173629,16.495681,2.5825826,21.602757,2
274.751282,-13.77205622,17.64117255,16.775109,2.5825826,21.862194,2
274.6688702,-13.76925079,16.00231443,14.957472,2.5825826,20.223335,2
274.7197363,-13.76780721,16.72782895,15.762304,2.5825826,20.94885,2
274.6582038,-13.85641623,16.3373244,15.32278,2.5825826,20.558345,2
274.6791923,-13.76659031,17.06164522,16.121009,2.5825826,21.282666,2
274.6357858,-13.76536173,18.34045072,17.489224,2.5825826,22.561472,2
274.7291011,-13.76250174,18.35654475,17.516023,2.5825826,22.577566,2
274.6713779,-13.76115549,17.05378938,16.123144,2.5825826,21.27481,2
274.7197088,-13.75881702,18.369192,17.559432,2.5825826,22.590213,2
274.744927,-13.75743303,17.28844509,16.372633,2.5825826,21.509466,2
274.6762655,-13.85513896,18.15657953,17.31588,2.5825826,22.377601,2
274.7208061,-13.75211719,17.30969056,16.426472,2.5825826,21.530712,2
274.7450564,-13.75128607,16.90799092,15.975984,2.5825826,21.129012,2
274.734656,-13.74819922,18.04949379,17.210396,2.5825826,22.270515,2
274.7343556,-13.74787004,16.71628713,15.735556,2.5825826,20.937308,2
274.7230307,-13.74736624,17.0503178,16.108275,2.5825826,21.271339,2
274.752022,-13.74688324,18.2324357,17.393297,2.5825826,22.453457,2
274.6867196,-13.74533878,16.93491675,16.013807,2.5825826,21.155938,2
274.7375884,-13.74448917,17.9519904,17.095043,2.5825826,22.173011,2
274.7322373,-13.74392258,17.55061741,16.67279,2.5825826,21.771638,2
274.6337817,-13.74167321,18.04427578,17.199712,2.5825826,22.265297,2
274.7316238,-13.73771463,16.3975754,15.380006,2.5825826,20.618596,2
274.749928,-13.73739144,16.34455744,15.323441,2.5825826,20.565579,2
274.6982062,-13.73622515,17.73392747,16.872676,2.5825826,21.954949,2
274.7176814,-13.73587588,17.0811587,16.174406,2.5825826,21.30218,2
274.7094189,-13.73538829,16.94666287,16.016808,2.5825826,21.167684,2
274.6987027,-13.73512766,18.22107674,17.385114,2.5825826,22.442098,2
274.6561404,-13.73468494,16.91999922,16.009784,2.5825826,21.14102,2
274.6290344,-13.85313683,16.06673107,15.014154,2.5825826,20.287752,2
274.6774869,-13.85246297,16.73453792,15.78531,2.5825826,20.955559,2
274.6689057,-13.85139729,16.5962902,15.619575,2.5825826,20.817311,2
274.6595646,-13.8470413,17.06021347,16.157789,2.5825826,21.281235,2
274.6242218,-13.84441859,17.1738657,16.290787,2.5825826,21.394887,2
274.658399,-13.84339739,16.56245271,15.555095,2.5825826,20.783474,2
274.699366,-13.84329282,17.73562531,16.877158,2.5825826,21.956646,2
274.6556138,-13.83336324,16.92364051,15.969156,2.5825826,21.144662,2
274.6989409,-13.82798325,18.34171749,17.50167,2.5825826,22.562739,2
274.6799897,-13.82786158,17.53670018,16.656005,2.5825826,21.757721,2
274.6592137,-13.8245784,17.89781708,17.026785,2.5825826,22.118838,2
274.7405994,-13.81907068,15.48292602,14.514981,2.5825826,19.703947,2
274.7539131,-13.81898326,16.913013,15.945673,2.5825826,21.134034,2
274.6999803,-13.81855922,16.57345955,15.579703,2.5825826,20.794481,2
274.6936648,-13.81854709,15.46105761,14.487775,2.5825826,19.682079,2
274.6867617,-13.81686879,17.06771169,16.163433,2.5825826,21.288733,2
274.6456416,-13.81674343,15.94661105,14.886924,2.5825826,20.167632,2
274.6685099,-13.81468011,16.20229075,15.163702,2.5825826,20.423312,2
274.6272949,-13.81352193,17.27658018,16.383054,2.5825826,21.497601,2
274.6807235,-13.81351035,17.29505226,16.377561,2.5825826,21.516073,2
274.6804528,-13.81299981,16.26349094,15.239202,2.5825826,20.484512,2
274.6687384,-13.81238112,18.00548286,17.144722,2.5825826,22.226504,2
274.7053512,-13.81146175,16.3316642,15.296836,2.5825826,20.552685,2
274.7263507,-13.80957379,16.93605325,16.006517,2.5825826,21.157074,2
274.6506841,-13.80896106,16.91358757,15.945935,2.5825826,21.134609,2
274.7039104,-13.80789089,17.38547926,16.50045,2.5825826,21.6065,2
274.7226006,-13.80755368,17.27967382,16.372871,2.5825826,21.500695,2
274.651091,-13.80649647,16.79671076,15.830893,2.5825826,21.017732,2
274.6579617,-13.80617072,17.40414459,16.506464,2.5825826,21.625166,2
274.6390678,-13.80607702,16.45215472,15.453516,2.5825826,20.673176,2
274.6628617,-13.80527227,18.16227313,17.303152,2.5825826,22.383294,2
274.6652024,-13.80304144,15.87259203,14.829622,2.5825826,20.093613,2
274.6874607,-13.80277102,17.0622707,16.119512,2.5825826,21.283292,2
274.6715421,-13.80220739,16.80670124,15.841795,2.5825826,21.027722,2
274.6827299,-13.80170994,16.46406608,15.448942,2.5825826,20.685087,2
274.7373949,-13.80102123,15.67902372,14.670146,2.5825826,19.900045,2
274.6736128,-13.80077644,18.17110245,17.317494,2.5825826,22.392124,2
274.7353925,-13.80069589,17.56558098,16.679866,2.5825826,21.786602,2
274.6351936,-13.80005655,16.91484387,15.978912,2.5825826,21.135865,2
274.6808689,-13.79970054,16.39505483,15.375725,2.5825826,20.616076,2
274.7137489,-13.79873982,16.47530345,15.464206,2.5825826,20.696325,2
274.6317885,-13.79782898,17.37726542,16.502148,2.5825826,21.598286,2
274.6619112,-13.79748525,15.57400616,14.587937,2.5825826,19.795027,2
274.7006606,-13.79413045,16.18570616,15.141142,2.5825826,20.406727,2
274.6411294,-13.79374814,18.11482384,17.264524,2.5825826,22.335845,2
274.7456403,-13.7933857,16.44670649,15.446727,2.5825826,20.667728,2
274.7145413,-13.79239823,16.02089917,14.983605,2.5825826,20.24192,2
274.6585784,-13.79121887,16.18001254,15.148378,2.5825826,20.401034,2
274.6723287,-13.7910153,16.93785687,16.003396,2.5825826,21.158878,2
274.714352,-13.7893959,17.37135818,16.480663,2.5825826,21.592379,2
274.6252441,-13.78901919,16.60997983,15.634389,2.5825826,20.831001,2
274.6785056,-13.78777674,16.24547722,15.204509,2.5825826,20.466498,2
274.6798137,-13.7874961,16.34078419,15.325671,2.5825826,20.561805,2
274.6931079,-13.78630532,16.94419873,16.012361,2.5825826,21.16522,2
274.742938,-13.78598694,16.26165275,15.228706,2.5825826,20.482674,2
274.6811166,-13.78342921,16.27174713,15.237195,2.5825826,20.492768,2
274.6709285,-13.7833972,17.06011322,16.14952,2.5825826,21.281134,2
274.741008,-13.78182649,18.25618518,17.394018,2.7027027,22.58051,2
274.690266,-13.78103116,16.4342574,15.391674,2.7027027,20.758582,2
274.7263745,-13.78099695,16.60724023,15.592333,2.7027027,20.931565,2
274.6766063,-13.78086872,16.37571018,15.32673,2.7027027,20.700035,2
274.7335886,-13.77963376,17.41154378,16.522255,2.7027027,21.735868,2
274.6713828,-13.77901858,16.59036254,15.565421,2.7027027,20.914687,2
274.6945499,-13.77887335,17.57729762,16.687669,2.7027027,21.901622,2
274.7499345,-13.77814563,16.58824881,15.578255,2.7027027,20.912573,2
274.7150923,-13.85766785,16.10564914,15.048417,2.7027027,20.429973,2
274.6931997,-13.77364512,17.93700857,17.072127,2.7027027,22.261333,2
274.6937383,-13.7733552,15.99631253,14.931771,2.7027027,20.320637,2
274.7359548,-13.77309901,18.08955575,17.221436,2.7027027,22.41388,2
274.6863211,-13.77215391,17.21634424,16.271523,2.7027027,21.540669,2
274.6574234,-13.76978871,17.30880234,16.413841,2.7027027,21.633127,2
274.7192377,-13.76828142,16.6435201,15.643298,2.7027027,20.967844,2
274.7174597,-13.76815318,16.42239956,15.385169,2.7027027,20.746724,2
274.6576795,-13.76479125,18.40195971,17.622209,2.7027027,22.726284,2
274.7369299,-13.76294297,18.47772788,17.864032,2.7027027,22.802052,2
274.6884182,-13.76099645,16.62822859,15.625591,2.7027027,20.952553,2
274.7285318,-13.85558491,17.41974414,16.522546,2.7027027,21.744069,2
274.7294624,-13.76000778,16.82481365,15.845634,2.7027027,21.149138,2
274.7285315,-13.758986,16.44752534,15.418449,2.7027027,20.77185,2
274.6938489,-13.75686551,18.39550902,17.563127,2.7027027,22.719833,2
274.6562424,-13.85523416,17.08924948,16.126572,2.7027027,21.413574,2
274.7531286,-13.74806934,18.19597254,17.342355,2.7027027,22.520297,2
274.6230439,-13.74730205,16.92558769,15.958324,2.7027027,21.249912,2
274.7480735,-13.74722546,17.1020537,16.153288,2.7027027,21.426378,2
274.7540172,-13.74480068,18.43338478,17.702764,2.7027027,22.757709,2
274.7258164,-13.74163613,16.60332376,15.584226,2.7027027,20.927648,2
274.7255699,-13.74134639,17.43386247,16.537752,2.7027027,21.758187,2
274.7438913,-13.74107699,16.94329629,15.961681,2.7027027,21.267621,2
274.6437157,-13.85232758,17.93051773,17.045043,2.7027027,22.254842,2
274.6716388,-13.85161481,16.63969359,15.637179,2.7027027,20.964018,2
274.6328271,-13.85051404,17.10471853,16.185322,2.7027027,21.429043,2
274.698285,-13.84168419,16.50238862,15.506673,2.7027027,20.826713,2
274.6387465,-13.84070169,16.17331715,15.133279,2.7027027,20.497642,2
274.7010028,-13.83849505,18.37969857,17.559151,2.7027027,22.704023,2
274.643927,-13.83756623,18.05839767,17.189569,2.7027027,22.382722,2
274.6669847,-13.83691003,17.98913804,17.122626,2.7027027,22.313462,2
274.6252422,-13.83432406,16.61497626,15.611562,2.7027027,20.939301,2
274.7069894,-13.82969063,16.30461667,15.26643,2.7027027,20.628941,2
274.7029098,-13.82946229,17.2023421,16.273325,2.7027027,21.526666,2
274.6972088,-13.82913402,16.64526587,15.661719,2.7027027,20.96959,2
274.7105093,-13.82900307,16.11079292,15.057152,2.7027027,20.435117,2
274.6630403,-13.82858431,16.61015276,15.602353,2.7027027,20.934477,2
274.6763332,-13.82564793,16.20675855,15.157921,2.7027027,20.531083,2
274.6853345,-13.82296967,16.59095114,15.579454,2.7027027,20.915276,2
274.6336918,-13.82297853,17.50843361,16.62029,2.7027027,21.832758,2
274.6965694,-13.8178012,17.30154034,16.385094,2.7027027,21.625865,2
274.6873641,-13.81763429,17.33702653,16.415636,2.7027027,21.661351,2
274.6472641,-13.81681545,18.15064674,17.290272,2.7027027,22.474971,2
274.7166702,-13.81675661,17.83389159,16.956195,2.7027027,22.158216,2
274.6292214,-13.81623924,17.77315624,16.89375,2.7027027,22.097481,2
274.6847777,-13.81557285,17.69526988,16.830709,2.7027027,22.019594,2
274.7058643,-13.81469937,17.10804758,16.193717,2.7027027,21.432372,2
274.6693579,-13.81418143,17.59062342,16.701296,2.7027027,21.914948,2
274.6416062,-13.81409446,17.94025171,17.059594,2.7027027,22.264576,2
274.7363773,-13.81402786,17.22147179,16.325195,2.7027027,21.545796,2
274.7489093,-13.81321794,16.36514072,15.339142,2.7027027,20.689465,2
274.6649498,-13.81226378,17.84153223,16.989474,2.7027027,22.165857,2
274.7497904,-13.81203608,17.48783866,16.606346,2.7027027,21.812163,2
274.7130631,-13.81069044,17.99821559,17.137046,2.7027027,22.32254,2
274.6319884,-13.81056577,17.50107876,16.595494,2.7027027,21.825403,2
274.6462719,-13.8102199,17.5888902,16.683427,2.7027027,21.913215,2
274.6925636,-13.8092824,16.84844811,15.888962,2.7027027,21.172772,2
274.6794337,-13.80927928,18.04443728,17.178937,2.7027027,22.368762,2
274.741491,-13.80855974,17.48947428,16.599942,2.7027027,21.813799,2
274.7238113,-13.80736728,17.48654914,16.601078,2.7027027,21.810874,2
274.7520116,-13.80728418,16.93984794,15.960737,2.7027027,21.264172,2
274.691947,-13.80724513,16.15917206,15.109414,2.7027027,20.483496,2
274.6764716,-13.8069375,17.43406798,16.545224,2.7027027,21.758392,2
274.6636112,-13.80635676,15.97427941,14.91985,2.7027027,20.298604,2
274.7378405,-13.8058606,18.19481157,17.337926,2.7027027,22.519136,2
274.6373205,-13.80558739,16.64742837,15.668266,2.7027027,20.971753,2
274.6644992,-13.80529998,16.84565084,15.896924,2.7027027,21.169975,2
274.6922483,-13.80386429,15.9695858,14.894384,2.7027027,20.29391,2
274.7456809,-13.80319912,18.1952119,17.325568,2.7027027,22.519536,2
274.7157414,-13.80184677,16.82928561,15.844438,2.7027027,21.15361,2
274.7298057,-13.80109228,17.65123063,16.767767,2.7027027,21.975555,2
274.727345,-13.80092891,16.98207572,16.042418,2.7027027,21.3064,2
274.7396907,-13.80041287,17.48548122,16.604407,2.7027027,21.809806,2
274.6831771,-13.79914828,16.64237374,15.638019,2.7027027,20.966698,2
274.7435436,-13.79861347,16.22319901,15.174952,2.7027027,20.547523,2
274.6765718,-13.7985045,17.42565741,16.535947,2.7027027,21.749982,2
274.7434594,-13.79832015,15.92620081,14.863116,2.7027027,20.250525,2
274.6823608,-13.79700953,17.59031813,16.718285,2.7027027,21.914642,2
274.6521855,-13.79607865,17.98260934,17.122423,2.7027027,22.306934,2
274.6737305,-13.79479337,16.94111198,15.966905,2.7027027,21.265436,2
274.7045825,-13.79460538,17.58414167,16.682288,2.7027027,21.908466,2
274.693108,-13.79459106,17.85253162,16.969098,2.7027027,22.176856,2
274.673941,-13.79431001,16.48839693,15.463118,2.7027027,20.812721,2
274.7390987,-13.79367449,16.113361,15.04613,2.7027027,20.437685,2
274.7433823,-13.79362168,16.3152094,15.267989,2.7027027,20.639534,2
274.6775196,-13.79297608,16.6396504,15.659782,2.7027027,20.963975,2
274.6616844,-13.79284188,16.38105905,15.339859,2.7027027,20.705383,2
274.7076598,-13.79280027,15.98590265,14.912682,2.7027027,20.310227,2
274.7499106,-13.79272553,18.40871468,17.622655,2.7027027,22.733039,2
274.7276698,-13.79273712,18.20918538,17.342389,2.7027027,22.53351,2
274.752868,-13.78983068,17.07717843,16.132896,2.7027027,21.401503,2
274.7123897,-13.78959797,17.49479263,16.598079,2.7027027,21.819117,2
274.6616193,-13.78948135,17.76912027,16.897835,2.7027027,22.093445,2
274.7081112,-13.78864045,18.20642645,17.336078,2.7027027,22.530751,2
274.6415303,-13.7875758,17.49530432,16.58796,2.7027027,21.819629,2
274.6520986,-13.78631649,16.82757533,15.845169,2.7027027,21.1519,2
274.7341747,-13.78587195,15.7213414,14.702906,2.7027027,20.045666,2
274.7160967,-13.78473389,16.63025585,15.633071,2.7027027,20.95458,2
274.6717095,-13.78365636,16.51179883,15.49046,2.7027027,20.836123,2
274.653813,-13.78284592,17.70762268,16.827037,2.7027027,22.031947,2
274.688028,-13.78255671,16.95315799,15.971484,2.7027027,21.277482,2
274.662259,-13.78241177,16.21164167,15.149682,2.8228228,20.639269,2
274.6612782,-13.78210194,16.64191159,15.617478,2.8228228,21.069539,2
274.6675168,-13.78199661,17.34970223,16.418309,2.8228228,21.77733,2
274.7522328,-13.78112275,16.68622973,15.698434,2.8228228,21.113857,2
274.7181782,-13.78100118,16.49343091,15.456366,2.8228228,20.921059,2
274.7070851,-13.78066448,16.41420479,15.365464,2.8228228,20.841832,2
274.6720466,-13.77971587,16.5212754,15.49697,2.8228228,20.948903,2
274.6843204,-13.77958925,18.38827711,17.510394,2.8228228,22.815905,2
274.6723361,-13.77944981,17.63527082,16.735507,2.8228228,22.062898,2
274.6371384,-13.77783558,17.14811416,16.208046,2.8228228,21.575742,2
274.6770739,-13.77781735,18.17025565,17.292277,2.8228228,22.597883,2
274.6943831,-13.77746747,18.08426026,17.206055,2.8228228,22.511888,2
274.6777381,-13.77723326,16.68131657,15.677989,2.8228228,21.108944,2
274.7225433,-13.77565616,17.52391141,16.635606,2.8228228,21.951539,2
274.7214971,-13.77538346,17.80566879,16.918016,2.8228228,22.233296,2
274.6498746,-13.7748154,15.12531023,14.210038,2.8228228,19.552938,2
274.7158369,-13.85741866,16.9920142,16.031256,2.8228228,21.419642,2
274.7148849,-13.85736385,17.86604444,16.972193,2.8228228,22.293672,2
274.6465321,-13.77353494,16.62690635,15.586963,2.8228228,21.054534,2
274.6914213,-13.77349223,16.99815444,16.035704,2.8228228,21.425782,2
274.6694926,-13.77246884,18.23553469,17.346286,2.8228228,22.663162,2
274.7014276,-13.77213568,16.07243086,15.002592,2.8228228,20.500059,2
274.6769583,-13.77140723,16.2640295,15.19746,2.8228228,20.691657,2
274.722378,-13.77011311,16.21136698,15.134828,2.8228228,20.638995,2
274.676429,-13.76922433,17.23873165,16.289998,2.8228228,21.666359,2
274.6846204,-13.76798072,16.00618643,14.932831,2.8228228,20.433814,2
274.6829606,-13.76765467,17.25485665,16.324563,2.8228228,21.682484,2
274.6224173,-13.76665508,16.38415317,15.339414,2.8228228,20.811781,2
274.6812173,-13.76583298,16.15705384,15.098543,2.8228228,20.584682,2
274.626558,-13.76391543,16.78970753,15.808919,2.8228228,21.217335,2
274.6682001,-13.7635998,16.14593401,15.063393,2.8228228,20.573562,2
274.7295277,-13.76291599,17.53469384,16.624592,2.8228228,21.962322,2
274.6866558,-13.76101324,16.80220603,15.809095,2.8228228,21.229834,2
274.7300504,-13.76091339,18.17214953,17.298395,2.8228228,22.599777,2
274.6663468,-13.76064665,18.30786676,17.439197,2.8228228,22.735494,2
274.7346071,-13.75957181,18.39996239,17.542142,2.8228228,22.82759,2
274.7471037,-13.75941554,15.94559137,14.863235,2.8228228,20.373219,2
274.6682135,-13.75922826,15.95303172,14.873488,2.8228228,20.380659,2
274.7250259,-13.75916568,16.27271194,15.21127,2.8228228,20.70034,2
274.6644485,-13.75880903,15.96147547,14.881069,2.8228228,20.389103,2
274.6774053,-13.75724205,16.46402421,15.416786,2.8228228,20.891652,2
274.6703381,-13.75622408,16.15949339,15.077211,2.8228228,20.587121,2
274.6259971,-13.75399565,17.77653097,16.891543,2.8228228,22.204159,2
274.6701529,-13.75371423,16.84750723,15.862722,2.8228228,21.275135,2
274.7255139,-13.75148746,16.41427469,15.371325,2.8228228,20.841902,2
274.7193144,-13.7505765,16.08882667,15.013544,2.8228228,20.516454,2
274.6314882,-13.75057544,17.97927412,17.091306,2.8228228,22.406902,2
274.7292722,-13.74938469,18.4090192,17.534752,2.8228228,22.836647,2
274.7134366,-13.7484712,17.12359687,16.145633,2.8228228,21.551225,2
274.7389277,-13.74796545,16.32726387,15.288733,2.8228228,20.754892,2
274.6982251,-13.74743099,17.87317249,16.977685,2.8228228,22.3008,2
274.6987044,-13.74629264,17.52504488,16.623327,2.8228228,21.952673,2
274.7459888,-13.74587506,16.63704249,15.606015,2.8228228,21.06467,2
274.7285327,-13.74556187,18.43509329,17.604602,2.8228228,22.862721,2
274.7367891,-13.74213093,16.85453778,15.886416,2.8228228,21.282165,2
274.6673926,-13.74169781,18.0952283,17.219435,2.8228228,22.522856,2
274.7471685,-13.7370426,18.44867672,17.689896,2.8228228,22.876304,2
274.6924653,-13.73548,17.62027522,16.720676,2.8228228,22.047903,2
274.698152,-13.8521747,16.26645046,15.198281,2.8228228,20.694078,2
274.7079851,-13.8511752,17.5349403,16.616478,2.8228228,21.962568,2
274.7024965,-13.8504636,16.66591272,15.686636,2.8228228,21.09354,2
274.7282407,-13.84813047,18.41350608,17.565474,2.8228228,22.841134,2
274.638662,-13.84725991,18.23544516,17.35762,2.8228228,22.663073,2
274.6301128,-13.84538729,16.99373227,16.036519,2.8228228,21.42136,2
274.7106605,-13.84360649,17.14807161,16.220778,2.8228228,21.575699,2
274.7138188,-13.83868269,17.73439429,16.855505,2.8228228,22.162022,2
274.6729298,-13.83764663,17.74697196,16.864086,2.8228228,22.1746,2
274.6513715,-13.83489691,18.44173304,17.607555,2.8228228,22.869361,2
274.6480897,-13.83440692,16.46584539,15.41769,2.8228228,20.893473,2
274.6689481,-13.834128,16.47843652,15.449259,2.8228228,20.906064,2
274.6526945,-13.83132109,18.18644493,17.327138,2.8228228,22.614073,2
