,RA,DEC,J,H,Av,R,Weight,in_field
1248,274.6956368,-13.76165575,17.27678141,15.708168,7.5075075,25.733238,5,IN
1247,274.6714977,-13.76673115,18.19902083,16.718683,7.5075075,26.655477,5,IN
1246,274.6584618,-13.76904749,17.81145312,16.290778,7.5075075,26.26791,5,IN
1228,274.6519723,-13.77131319,17.91268174,16.415488,7.2672673,26.162532,5,IN
1229,274.6925984,-13.76860679,19.4391789,18.11011,7.2672673,27.689029,5,IN
1230,274.6751773,-13.76444842,15.65932498,14.397272,7.2672673,23.909175,5,IN
1231,274.6825235,-13.75913644,15.54782909,14.316123,7.2672673,23.797679,5,IN
1232,274.6772046,-13.75856005,17.811143,16.304479,7.2672673,26.060993,5,IN
1233,274.6971988,-13.75536686,17.41570682,15.880745,7.2672673,25.665557,5,IN
1234,274.6763245,-13.75465563,16.46067795,15.059683,7.2672673,24.710528,5,IN
1235,274.6763878,-13.7911301,15.60190142,14.355765,7.2672673,23.851751,5,IN
1268,274.6522416,-13.77326511,19.89808799,18.742571,7.7477477,28.561151,5,IN
1236,274.662035,-13.79071456,18.15206308,16.712812,7.2672673,26.401913,5,IN
1238,274.6644477,-13.77729005,19.83707389,18.80333,7.3873874,28.190227,5,IN
1239,274.6536033,-13.77562453,17.65459525,16.126416,7.3873874,26.007749,5,IN
1240,274.6753694,-13.76422114,18.44241109,17.032443,7.3873874,26.795564,5,IN
1241,274.6855075,-13.75517223,19.7686335,18.53274,7.3873874,28.121787,5,IN
1242,274.6667519,-13.78989305,16.74495704,15.287914,7.3873874,25.09811,5,IN
1243,274.6533268,-13.78931368,14.8001628,13.661835,7.3873874,23.153316,5,IN
1244,274.6923496,-13.78171473,16.01828914,14.693325,7.5075075,24.474746,5,IN
1245,274.6851455,-13.7712944,15.25704479,14.052731,7.5075075,23.713501,5,IN
1237,274.6540837,-13.77836595,18.75931205,17.348386,7.3873874,27.112465,5,IN
1353,274.6637667,-13.77540163,18.5052715,16.906474,8.5885886,27.891458,5,IN
1015,274.6974481,-13.78436129,15.42199236,14.347842,4.8648649,21.605776,5,IN
1013,274.6557259,-13.79681631,19.13502107,18.408993,4.8648649,25.318805,5,IN
784,274.6617658,-13.76568425,17.69039964,16.690493,3.6636637,22.84115,5,IN
785,274.6658714,-13.76498709,16.71320501,15.574417,3.6636637,21.863956,5,IN
786,274.6575411,-13.76454987,16.57266225,15.426892,3.6636637,21.723413,5,IN
787,274.6697189,-13.76328838,17.49555069,16.488078,3.6636637,22.646301,5,IN
788,274.7004527,-13.76219319,17.0199148,15.929798,3.6636637,22.170666,5,IN
789,274.6564366,-13.76085218,16.39659686,15.240412,3.6636637,21.547348,5,IN
790,274.6580813,-13.76072072,17.92336609,16.939814,3.6636637,23.074117,5,IN
791,274.6960655,-13.76013162,16.71771721,15.590237,3.6636637,21.868468,5,IN
792,274.6871978,-13.75988453,18.25507415,17.281608,3.6636637,23.405825,5,IN
793,274.6799249,-13.75964672,17.23654393,16.181774,3.6636637,22.387295,5,IN
794,274.6563013,-13.75957165,17.028533,15.927023,3.6636637,22.179284,5,IN
795,274.6795878,-13.75938297,16.7188974,15.598708,3.6636637,21.869648,5,IN
796,274.695697,-13.75818182,17.4939283,16.442963,3.6636637,22.644679,5,IN
797,274.67344,-13.75808385,17.36204572,16.326564,3.6636637,22.512797,5,IN
798,274.6871051,-13.75788355,16.39289193,15.229571,3.6636637,21.543643,5,IN
799,274.6549781,-13.7571268,17.87529933,16.900688,3.6636637,23.02605,5,IN
800,274.6830213,-13.75564223,17.23166595,16.19533,3.6636637,22.382417,5,IN
783,274.6609968,-13.7679288,16.63340568,15.502758,3.6636637,21.784156,5,IN
801,274.6778607,-13.75277135,16.65468999,15.512906,3.6636637,21.805441,5,IN
782,274.6880166,-13.76811584,16.8631403,15.748711,3.6636637,22.013891,5,IN
780,274.6670066,-13.76940402,16.91262031,15.815483,3.6636637,22.063371,5,IN
763,274.6748349,-13.75335443,17.65116598,16.646154,3.5435435,22.698613,5,IN
764,274.6649503,-13.75233925,16.86405471,15.77601,3.5435435,21.911502,5,IN
765,274.6602701,-13.75170637,18.68520711,17.922813,3.5435435,23.732655,5,IN
766,274.6680754,-13.75144666,16.87419159,15.814781,3.5435435,21.921639,5,IN
767,274.6703421,-13.79434684,17.01209333,15.958098,3.5435435,22.059541,5,IN
768,274.666295,-13.79124271,18.3827762,17.419436,3.5435435,23.430224,5,IN
769,274.6796137,-13.7872804,16.55861725,15.44115,3.5435435,21.606065,5,IN
770,274.6633247,-13.78545245,16.35314762,15.206132,3.5435435,21.400595,5,IN
771,274.6585126,-13.78098743,16.62825529,15.489298,3.6636637,21.779006,5,IN
772,274.6771975,-13.77921537,15.887991,14.794025,3.6636637,21.038742,5,IN
773,274.6957394,-13.775605,17.04606864,15.96156,3.6636637,22.196819,5,IN
774,274.6597176,-13.77507134,16.2602266,15.090196,3.6636637,21.410977,5,IN
775,274.6744248,-13.77326899,16.17644662,15.007293,3.6636637,21.327197,5,IN
776,274.6728947,-13.77260608,18.21854257,17.253102,3.6636637,23.369293,5,IN
777,274.6824745,-13.77198035,17.87995655,16.887928,3.6636637,23.030707,5,IN
778,274.672235,-13.77148323,16.62801302,15.503122,3.6636637,21.778764,5,IN
779,274.6704602,-13.76955706,17.0502428,15.976584,3.6636637,22.200994,5,IN
781,274.6578402,-13.76878302,16.90322104,15.805888,3.6636637,22.053972,5,IN
762,274.6773285,-13.75426787,17.31736483,16.284152,3.5435435,22.364812,5,IN
802,274.6705436,-13.79514352,17.86524129,16.894573,3.6636637,23.015992,5,IN
804,274.650933,-13.79132016,16.31283478,15.147567,3.6636637,21.463586,5,IN
826,274.6492753,-13.76189004,16.67282731,15.531344,3.7837838,21.926881,5,IN
827,274.6740364,-13.76150223,17.54166515,16.509487,3.7837838,22.795719,5,IN
828,274.6561939,-13.75845879,17.04878903,15.933648,3.7837838,22.302843,5,IN
829,274.6817212,-13.75803533,17.24957183,16.184502,3.7837838,22.503626,5,IN
830,274.6643255,-13.75668579,18.08327181,17.10634,3.7837838,23.337326,5,IN
831,274.6539702,-13.75564065,16.93666618,15.841884,3.7837838,22.19072,5,IN
832,274.662789,-13.7555763,16.91808061,15.80799,3.7837838,22.172135,5,IN
833,274.6635576,-13.75539965,16.94350118,15.833133,3.7837838,22.197555,5,IN
834,274.6755286,-13.754628,16.75454922,15.617588,3.7837838,22.008603,5,IN
835,274.6972262,-13.75390424,12.75342359,12.089523,3.7837838,18.007478,5,IN
836,274.680696,-13.7536413,18.36546381,17.38931,3.7837838,23.619518,5,IN
837,274.6578163,-13.75081983,17.62443181,16.612274,3.7837838,22.878486,5,IN
838,274.6965622,-13.79659808,16.52251513,15.361286,3.7837838,21.776569,5,IN
839,274.6702241,-13.78712762,15.70796619,14.624995,3.7837838,20.96202,5,IN
840,274.6725969,-13.78563328,13.6184531,12.856432,3.7837838,18.872507,5,IN
841,274.6999943,-13.78144716,18.28751517,17.276862,3.9039039,23.644873,5,IN
842,274.6853121,-13.77955511,17.42668102,16.351541,3.9039039,22.784038,5,IN
825,274.657429,-13.7648383,16.91535377,15.803845,3.7837838,22.169408,5,IN
803,274.6922371,-13.79431826,17.58218179,16.579346,3.6636637,22.732933,5,IN
824,274.6695906,-13.76560027,17.12829801,16.02924,3.7837838,22.382352,5,IN
822,274.6936446,-13.7667793,17.2734655,16.240002,3.7837838,22.52752,5,IN
805,274.6972355,-13.78973488,18.32114054,17.362239,3.6636637,23.471891,5,IN
806,274.6511589,-13.78633359,16.17516729,15.007025,3.6636637,21.325918,5,IN
807,274.6820076,-13.78586307,15.14918105,14.183471,3.6636637,20.299932,5,IN
808,274.6519337,-13.78567784,16.49609623,15.340379,3.6636637,21.646847,5,IN
809,274.6656898,-13.78372715,17.0954504,16.027931,3.6636637,22.246201,5,IN
810,274.6569332,-13.78210568,16.61595155,15.467638,3.7837838,21.870006,5,IN
811,274.6993595,-13.78185721,16.23329877,15.067561,3.7837838,21.487353,5,IN
812,274.6803773,-13.78019045,15.65602156,14.584454,3.7837838,20.910076,5,IN
813,274.6701187,-13.77908961,18.66481896,17.697773,3.7837838,23.918873,5,IN
814,274.685147,-13.77724728,15.65536679,14.584666,3.7837838,20.909421,5,IN
815,274.6614968,-13.77685367,16.79593907,15.686464,3.7837838,22.049993,5,IN
816,274.662523,-13.77295341,16.40938854,15.246159,3.7837838,21.663443,5,IN
817,274.6537887,-13.77015436,17.13153472,16.063281,3.7837838,22.385589,5,IN
818,274.6654522,-13.76870046,18.23684469,17.266976,3.7837838,23.490899,5,IN
819,274.6641289,-13.76846231,18.73030162,17.822897,3.7837838,23.984356,5,IN
820,274.6786293,-13.7683006,17.61753591,16.603009,3.7837838,22.87159,5,IN
821,274.6605321,-13.76719385,17.39582388,16.375368,3.7837838,22.649878,5,IN
823,274.6750826,-13.76585777,17.72579276,16.703221,3.7837838,22.979847,5,IN
761,274.6520403,-13.75690669,17.46980467,16.453588,3.5435435,22.517252,5,IN
760,274.6800734,-13.76023324,17.01109501,15.928044,3.5435435,22.058543,5,IN
759,274.6623572,-13.76034846,17.45649758,16.424875,3.5435435,22.503945,5,IN
699,274.6919533,-13.78633323,16.26869215,15.146976,3.3033033,21.109533,5,IN
700,274.6625663,-13.7860345,15.82070236,14.759805,3.3033033,20.661543,5,IN
701,274.6632852,-13.7859975,16.76631719,15.694252,3.3033033,21.607158,5,IN
702,274.6801172,-13.78364227,17.13037018,16.135626,3.3033033,21.971211,5,IN
703,274.6891406,-13.78348917,16.21213184,15.095383,3.3033033,21.052973,5,IN
704,274.6905547,-13.78304649,16.35300115,15.240219,3.3033033,21.193842,5,IN
705,274.6669537,-13.77925917,16.41956385,15.303287,3.4234234,21.363708,5,IN
706,274.6781804,-13.77736809,15.87445457,14.784799,3.4234234,20.818599,5,IN
707,274.6890841,-13.77712595,16.82827734,15.765278,3.4234234,21.772422,5,IN
708,274.6499656,-13.77712386,17.29380314,16.307288,3.4234234,22.237947,5,IN
709,274.7001855,-13.77680086,17.0404713,16.019009,3.4234234,21.984615,5,IN
710,274.6973618,-13.77595519,17.04596899,15.994691,3.4234234,21.990113,5,IN
711,274.6972171,-13.77432365,17.01319852,15.96569,3.4234234,21.957343,5,IN
712,274.669387,-13.77429315,17.41647301,16.405892,3.4234234,22.360617,5,IN
713,274.6884706,-13.77254344,17.52253841,16.522357,3.4234234,22.466683,5,IN
714,274.6803235,-13.77122776,17.52812367,16.555246,3.4234234,22.472268,5,IN
715,274.6619633,-13.76905222,17.0356872,16.001342,3.4234234,21.979831,5,IN
698,274.6509836,-13.78653129,15.74709326,14.689216,3.3033033,20.587934,5,IN
716,274.6548092,-13.76859382,17.28450742,16.266725,3.4234234,22.228652,5,IN
697,274.6911122,-13.78794074,16.34371275,15.221682,3.3033033,21.184554,5,IN
695,274.688144,-13.79125831,16.27597297,15.165785,3.3033033,21.116814,5,IN
678,274.6652983,-13.77271456,16.79679044,15.751726,3.3033033,21.637631,5,IN
679,274.6807463,-13.77243192,16.9228455,15.862047,3.3033033,21.763686,5,IN
680,274.6667492,-13.77156921,17.58876942,16.62722,3.3033033,22.42961,5,IN
681,274.6580194,-13.7712149,16.61334079,15.539337,3.3033033,21.454182,5,IN
682,274.6697986,-13.77049566,17.49442465,16.519284,3.3033033,22.335266,5,IN
683,274.6803823,-13.77038136,16.93602528,15.881456,3.3033033,21.776866,5,IN
684,274.6717083,-13.76671782,16.67068985,15.601567,3.3033033,21.511531,5,IN
685,274.6844914,-13.76623244,17.38232364,16.38739,3.3033033,22.223165,5,IN
686,274.6660005,-13.76440718,16.66946246,15.605203,3.3033033,21.510303,5,IN
687,274.6892453,-13.76221251,16.66872786,15.597228,3.3033033,21.509569,5,IN
688,274.6672999,-13.76147775,16.75414345,15.680757,3.3033033,21.594984,5,IN
689,274.6573433,-13.75523537,16.15207917,15.012822,3.3033033,20.99292,5,IN
690,274.6683751,-13.75203869,16.22236051,15.095304,3.3033033,21.063201,5,IN
691,274.6622153,-13.79925766,18.57308535,17.675793,3.3033033,23.413926,5,IN
692,274.651922,-13.79583882,17.82847444,16.875176,3.3033033,22.669315,5,IN
693,274.6532922,-13.79387887,16.65389369,15.573794,3.3033033,21.494735,5,IN
694,274.6872516,-13.79194496,17.75640674,16.822685,3.3033033,22.597248,5,IN
696,274.6652617,-13.78969385,16.67845466,15.600341,3.3033033,21.519296,5,IN
717,274.6815941,-13.76855427,16.69553818,15.625811,3.4234234,21.639682,5,IN
718,274.6799239,-13.76851394,16.4306945,15.300049,3.4234234,21.374839,5,IN
719,274.6856787,-13.76604739,16.33821247,15.196237,3.4234234,21.282357,5,IN
742,274.6615452,-13.7818097,17.46900969,16.48502,3.5435435,22.516457,5,IN
743,274.6698735,-13.77941774,18.28354486,17.329448,3.5435435,23.330992,5,IN
744,274.6538438,-13.77934429,18.32412533,17.385602,3.5435435,23.371573,5,IN
745,274.6530211,-13.77905818,17.00850596,15.924957,3.5435435,22.055953,5,IN
746,274.6847478,-13.77882322,17.17450113,16.112555,3.5435435,22.221949,5,IN
747,274.6846989,-13.77804721,15.8988896,14.801698,3.5435435,20.946337,5,IN
748,274.6706662,-13.77338435,16.87411579,15.792742,3.5435435,21.921563,5,IN
749,274.6805149,-13.77313508,16.66536716,15.53893,3.5435435,21.712815,5,IN
750,274.6884192,-13.77292293,16.47018354,15.343135,3.5435435,21.517631,5,IN
751,274.6799005,-13.77187093,16.6556953,15.532804,3.5435435,21.703143,5,IN
752,274.6542532,-13.77166092,17.0114645,15.918605,3.5435435,22.058912,5,IN
753,274.6592756,-13.77104072,16.89778757,15.825505,3.5435435,21.945235,5,IN
754,274.697217,-13.76827033,17.34224009,16.315078,3.5435435,22.389688,5,IN
755,274.6563635,-13.76753785,16.16912765,15.016607,3.5435435,21.216575,5,IN
756,274.6724182,-13.76716738,17.19806961,16.132037,3.5435435,22.245517,5,IN
757,274.6688086,-13.7612708,18.18569857,17.223524,3.5435435,23.233146,5,IN
758,274.6665751,-13.76082808,16.61015637,15.478132,3.5435435,21.657604,5,IN
741,274.6954981,-13.78200633,17.2141562,16.201298,3.5435435,22.261604,5,IN
740,274.6899782,-13.78372994,18.19009162,17.262427,3.4234234,23.134236,5,IN
739,274.6812559,-13.78676763,16.25978132,15.108063,3.4234234,21.203926,5,IN
738,274.6705301,-13.78890175,18.60779145,17.721653,3.4234234,23.551936,5,IN
720,274.6634852,-13.76579072,16.98197805,15.922424,3.4234234,21.926122,5,IN
721,274.6724386,-13.76551013,16.12404827,14.978747,3.4234234,21.068192,5,IN
722,274.6651793,-13.76419395,16.18600436,15.043032,3.4234234,21.130149,5,IN
723,274.6817229,-13.76286397,16.49017206,15.37273,3.4234234,21.434316,5,IN
724,274.6715646,-13.7626342,15.90937783,14.827417,3.4234234,20.853522,5,IN
725,274.6654033,-13.76202708,16.63418228,15.528597,3.4234234,21.578326,5,IN
726,274.6684817,-13.76082048,17.62014023,16.642481,3.4234234,22.564284,5,IN
727,274.6602297,-13.75785553,16.32397501,15.173853,3.4234234,21.268119,5,IN
843,274.6911946,-13.77708447,16.71739342,15.563427,3.9039039,22.074751,5,IN
728,274.6576031,-13.75442254,16.65544184,15.554803,3.4234234,21.599586,5,IN
730,274.6769053,-13.75273423,16.51217063,15.387105,3.4234234,21.456315,5,IN
731,274.6974549,-13.798526,17.69134801,16.710255,3.4234234,22.635492,5,IN
732,274.687451,-13.79824089,17.68637518,16.707627,3.4234234,22.630519,5,IN
733,274.6944949,-13.79502002,16.8580334,15.798631,3.4234234,21.802178,5,IN
734,274.6778892,-13.79366048,18.14738085,17.210581,3.4234234,23.091525,5,IN
735,274.654537,-13.79328148,18.066775,17.115915,3.4234234,23.010919,5,IN
736,274.6904884,-13.79323996,16.19828596,15.050238,3.4234234,21.14243,5,IN
737,274.6631036,-13.79084403,17.17049255,16.127078,3.4234234,22.114637,5,IN
729,274.6812196,-13.75415502,17.81013631,16.853388,3.4234234,22.754281,5,IN
844,274.6629192,-13.77516787,18.77933377,17.956855,3.9039039,24.136691,5,IN
845,274.6716908,-13.77499968,17.43885666,16.348268,3.9039039,22.796214,5,IN
846,274.659163,-13.77439299,16.52763432,15.33404,3.9039039,21.884992,5,IN
953,274.6642253,-13.77148776,15.47094291,14.397169,4.5045045,21.344817,5,IN
954,274.6890115,-13.76742913,17.93806606,16.830891,4.5045045,23.81194,5,IN
955,274.6906592,-13.76705034,15.86378032,14.720988,4.5045045,21.737654,5,IN
956,274.6506118,-13.76611409,16.67668131,15.424366,4.5045045,22.550555,5,IN
957,274.6972822,-13.76449626,16.00562371,14.830668,4.5045045,21.879498,5,IN
958,274.6642076,-13.76337361,18.56144206,17.511638,4.5045045,24.435316,5,IN
959,274.6903107,-13.7620897,16.57671399,15.33905,4.5045045,22.450588,5,IN
960,274.6803153,-13.7620692,16.80948776,15.590525,4.5045045,22.683362,5,IN
961,274.6813351,-13.76191722,17.14828543,15.973919,4.5045045,23.022159,5,IN
962,274.6841578,-13.75701679,18.35967962,17.299537,4.5045045,24.233554,5,IN
963,274.6514757,-13.75448588,17.73388093,16.607571,4.5045045,23.607755,5,IN
964,274.6929908,-13.79929097,15.77719056,14.655348,4.5045045,21.651064,5,IN
965,274.6687085,-13.79622722,14.88031829,13.910847,4.5045045,20.754192,5,IN
966,274.6743931,-13.78972993,13.83299785,12.998673,4.5045045,19.706872,5,IN
967,274.6864856,-13.78333766,15.66925784,14.555126,4.5045045,21.543132,5,IN
968,274.6850988,-13.78313431,16.96392894,15.760276,4.5045045,22.837803,5,IN
969,274.6708664,-13.78272693,15.85823815,14.706259,4.5045045,21.732112,5,IN
952,274.6496852,-13.7738414,17.1120769,15.905283,4.5045045,22.985951,5,IN
970,274.6714521,-13.78234399,17.97659474,16.862608,4.6246246,23.953772,5,IN
951,274.6866198,-13.77402567,14.60533205,13.681636,4.5045045,20.479206,5,IN
949,274.6550983,-13.79519156,16.85013519,15.656416,4.3843844,22.620706,5,IN
932,274.6607976,-13.75026427,17.27071667,16.133484,4.2642643,22.937984,5,IN
933,274.6680028,-13.79859229,15.30112315,14.278903,4.2642643,20.96839,5,IN
934,274.650338,-13.79631822,18.88378216,18.030835,4.2642643,24.551049,5,IN
935,274.6891125,-13.79520843,15.18878496,14.184047,4.2642643,20.856052,5,IN
936,274.6815488,-13.79190917,17.21122601,16.086255,4.2642643,22.878493,5,IN
937,274.6852198,-13.78858651,16.6650807,15.454976,4.2642643,22.332348,5,IN
938,274.6731389,-13.78201322,15.82834741,14.702484,4.3843844,21.598918,5,IN
939,274.6861352,-13.78084165,13.93469775,13.103992,4.3843844,19.705268,5,IN
940,274.6925243,-13.77970383,15.23694515,14.212356,4.3843844,21.007516,5,IN
941,274.700518,-13.77329919,17.91330967,16.829827,4.3843844,23.68388,5,IN
942,274.6689276,-13.76547735,16.83361126,15.634721,4.3843844,22.604182,5,IN
943,274.6891428,-13.76535501,17.08965178,15.896968,4.3843844,22.860222,5,IN
944,274.6978838,-13.76122861,17.43679379,16.28935,4.3843844,23.207364,5,IN
945,274.6718676,-13.75285493,18.48619993,17.447642,4.3843844,24.256771,5,IN
946,274.6634388,-13.79964849,15.35521032,14.311706,4.3843844,21.125781,5,IN
947,274.694412,-13.79798938,16.57899461,15.342667,4.3843844,22.349565,5,IN
948,274.6615688,-13.79613031,16.59629059,15.370709,4.3843844,22.366861,5,IN
950,274.6861752,-13.78285009,16.58176883,15.355671,4.3843844,22.352339,5,IN
971,274.654686,-13.78067699,16.05897563,14.868194,4.6246246,22.036153,5,IN
972,274.6644239,-13.77622833,16.72964171,15.462606,4.6246246,22.706819,5,IN
973,274.6977639,-13.77280985,16.77681356,15.509238,4.6246246,22.753991,5,IN
996,274.6627448,-13.76437274,17.66867016,16.521724,4.7447447,23.749151,5,IN
997,274.6632184,-13.76373384,15.92281121,14.755052,4.7447447,22.003292,5,IN
998,274.6893531,-13.76371484,17.03503788,15.803353,4.7447447,23.115518,5,IN
999,274.6719817,-13.75462499,16.86653871,15.613095,4.7447447,22.947019,5,IN
1000,274.6750474,-13.79604039,17.56452217,16.416512,4.7447447,23.645003,5,IN
1001,274.6675815,-13.79604495,18.01541629,16.900101,4.7447447,24.095897,5,IN
1002,274.664622,-13.78059872,17.09871593,15.851198,4.8648649,23.2825,5,IN
1003,274.6562462,-13.77791541,17.38675098,16.173323,4.8648649,23.570535,5,IN
1004,274.6987127,-13.7728183,16.79994316,15.516759,4.8648649,22.983727,5,IN
1005,274.6548869,-13.76961403,15.71369719,14.58273,4.8648649,21.897481,5,IN
1006,274.6774347,-13.76535588,15.97196276,14.780258,4.8648649,22.155747,5,IN
1007,274.6630323,-13.76509275,18.36388271,17.278078,4.8648649,24.547667,5,IN
1008,274.6753771,-13.76365439,18.56807855,17.472507,4.8648649,24.751862,5,IN
1009,274.6942125,-13.76159136,19.04231873,18.122262,4.8648649,25.226103,5,IN
1010,274.6890827,-13.76048195,17.8458212,16.711983,4.8648649,24.029605,5,IN
1011,274.6983722,-13.75697676,17.13343945,15.897225,4.8648649,23.317223,5,IN
1012,274.6738085,-13.75214462,14.92524937,13.933256,4.8648649,21.109033,5,IN
995,274.6814728,-13.76475452,18.17640092,17.056686,4.7447447,24.256881,5,IN
994,274.6943483,-13.7650943,18.16198905,17.082404,4.7447447,24.24247,5,IN
993,274.6498643,-13.76815602,17.22566055,16.026461,4.7447447,23.306141,5,IN
992,274.6708429,-13.77145658,17.41398314,16.233556,4.7447447,23.494464,5,IN
974,274.7005171,-13.7705415,16.45241679,15.182569,4.6246246,22.429594,5,IN
975,274.6587905,-13.77018582,18.03034287,16.940091,4.6246246,24.00752,5,IN
976,274.6698462,-13.76575473,16.45774456,15.187764,4.6246246,22.434922,5,IN
977,274.6548743,-13.76554604,17.4832367,16.313029,4.6246246,23.460414,5,IN
978,274.6640698,-13.76422184,17.15499236,15.940815,4.6246246,23.13217,5,IN
979,274.6652546,-13.75981956,16.77787728,15.538138,4.6246246,22.755055,5,IN
980,274.6951987,-13.75195069,19.02331042,18.189798,4.6246246,25.000488,5,IN
981,274.6839126,-13.7509051,16.97722883,15.736755,4.6246246,22.954406,5,IN
931,274.6510119,-13.75068421,16.72908448,15.508269,4.2642643,22.396352,5,IN
