,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
226,98.85,2636826326,2,3,114555.23-645129.4,176.480148,-64.858192,36,67,57474.6826,0,0.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8396,0.0278,15.9307,0.0344,15.8239,0.0324,4.0,445133023.0
227,99.36,1540074068,3,0,114557.63-644956.5,176.490034,-64.832335,59,93,58580.5337,0,0.756,,,,,,,,,,,,,,,,,,,19.7381,0.0365,20.4962,0.2286,19.7327,0.0809,18.7503,0.0405,18.9715,0.1055,18.7297,0.0777,18.2548,0.0437,18.7476,0.1917,18.2555,0.1051,8.75,1540074053.0
228,99.6,444891650,15,0,114528.19-644956.4,176.367436,-64.832337,36,36,58257.2195,0,0.98,,,,,,,,,,,,,18.7045,0.0208,18.7647,0.0552,18.7082,0.0334,17.9762,0.016,18.0868,0.0359,17.9795,0.0252,17.3379,0.0157,17.4158,0.0353,17.3452,0.0267,16.9272,0.0195,17.0786,0.0377,16.9301,0.0312,9.89,444891652.0
229,99.96,445133546,24,0,114540.18-645207.9,176.417367,-64.868855,36,52,58204.9286,0,0.983,,,,,,,18.8184,0.0342,19.3428,0.1557,18.8397,0.0612,17.1647,0.0247,17.2439,0.0702,17.1775,0.0357,16.5845,0.0241,16.5687,0.0382,16.5923,0.025,16.2208,0.0143,16.2484,0.0184,16.2229,0.0159,16.0339,0.0265,15.997,0.0315,16.0397,0.0219,9.79,2636827014.0
230,99.98,2636827014,4,0,114538.66-645205.7,176.411124,-64.868251,73,146,58856.4557,0,0.824,,,,,,,,,,,,,,,,,,,19.2158,0.032,19.517,0.1573,19.2923,0.0568,18.4448,0.0511,18.7669,0.1861,18.5285,0.0936,17.9859,0.0663,18.7634,0.278,18.1165,0.1203,8.11,445133545.0
231,100.28,445133495,11,0,114530.86-645133.4,176.378466,-64.859348,78,85,58356.2622,0,0.866,,,,,,,,,,,,,,,,,,,18.9798,0.0284,18.8504,0.1573,18.9936,0.0477,18.0069,0.024,17.708,0.114,17.9478,0.0349,17.4156,0.0439,17.244,0.0853,17.374,0.0416,6.26,2636826955.0
232,101.01,2636826327,0,1537,114554.94-645135.1,176.478946,-64.859777,110,127,57474.6833,0,0.566,,,,,,,,,,,,,,,,,,,,,,,,,18.361,,,,18.3485,,17.8787,,18.0254,,17.8794,,5.99,2636826326.0
233,101.21,2636826275,0,1024,114556.38-645123.0,176.484922,-64.856413,36,36,59276.6905,0,0.963,15.3475,,17.1151,,16.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54,445133023.0
234,101.41,444891570,10,1,114540.20-644849.6,176.417393,-64.813769,36,36,58206.4872,0,0.957,,,,,,,,,,,,,19.4346,0.0672,19.2134,0.0551,19.4493,0.0483,18.6177,0.0507,18.4333,0.1234,18.6592,0.0376,18.0565,0.0264,18.0744,0.0458,18.0697,0.0428,17.801,0.0356,17.8084,0.0824,17.8237,0.0526,6.64,1540074522.0
235,101.64,445133490,16,3,114528.97-645118.8,176.370726,-64.855211,74,57,58035.6552,4,0.995,,,,,,,,,,,,,15.8502,0.0487,15.7688,0.0356,15.8432,0.0327,14.467,0.0151,14.4534,0.0129,14.4793,0.0177,13.1944,0.0127,13.1907,0.0115,13.1986,0.015,12.4325,0.0193,12.4268,0.0178,12.4301,0.0219,11.34,445133491.0
236,101.85,1540074522,2,1,114539.17-644850.6,176.413101,-64.814027,75,38,58580.5354,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,19.1215,0.1129,18.4996,0.1165,19.2295,0.1057,18.3647,0.0834,18.5851,0.1279,18.586,0.1288,6.64,444891570.0
237,102.05,2636547250,1,3,114554.93-644922.0,176.478881,-64.822799,36,36,57474.6826,0,0.545,,,,,,,,,,,,,,,,,,,,,,,,,18.5627,0.0806,19.0347,0.1825,18.7902,0.1521,,,,,,,3.8,444891227.0
238,102.26,445133023,19,3,114555.87-645129.8,176.482755,-64.858295,109,63,58142.8399,0,0.97,,,,,,,18.3695,0.082,18.5959,0.2106,18.3778,0.0773,16.7492,0.024,16.6133,0.0654,16.7452,0.0271,16.1464,0.0319,15.9086,0.0301,16.1925,0.0212,15.6088,0.0948,15.3434,0.0278,15.7859,0.0176,15.4339,0.1021,14.9875,0.0856,15.4841,0.025,4.0,2636826326.0
239,102.38,2636547182,1,1,114545.45-644848.3,176.439396,-64.813435,36,36,57474.6826,0,0.489,,,,,,,,,,,,,,,,,,,,,,,,,17.7814,0.4309,17.4907,0.0931,18.3681,0.1063,,,,,,,2.35,1540074018.0
240,102.91,444891229,23,3,114554.35-644917.2,176.476573,-64.8214,68,104,58135.5788,0,0.974,,,,,,,18.9879,0.0293,19.2822,0.0922,19.0362,0.0548,17.2863,0.0266,16.8408,0.1228,17.366,0.0412,16.6309,0.0212,16.4583,0.0301,16.6482,0.0216,16.0819,0.0368,15.8038,0.0408,16.0903,0.0175,15.6395,0.0744,15.377,0.0344,15.6947,0.0227,6.15,2636547250.0
241,102.92,1540074603,1,0,114529.66-644931.0,176.37353,-64.825252,36,36,58580.5347,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,,19.2209,0.0544,19.6178,0.139,19.3164,0.1116,,,,,,,12.38,444891634.0
242,103.12,445133501,8,16,114526.90-645042.9,176.362009,-64.845245,36,42,58165.5692,0,0.972,,,,,,,,,,,,,19.1633,,19.2959,,19.1778,,18.3466,0.0212,18.2909,0.0362,18.3362,0.0357,17.7871,0.0203,17.7643,0.0683,17.8034,0.0427,17.3849,0.0419,17.4226,0.0706,17.3817,0.048,7.18,2636826961.0
243,103.16,444891181,14,3,114553.39-644909.7,176.471887,-64.819481,87,92,58371.5396,0,0.906,,,,,,,,,,,,,18.2646,0.1842,18.0319,0.0401,18.6395,0.0317,17.3391,0.2258,17.1737,0.0288,17.8791,0.0444,17.1169,0.0688,16.3593,0.1027,17.1393,0.0339,16.5816,0.0812,15.9472,0.1338,16.6429,0.0388,9.92,444891231.0
244,103.61,2636826956,7,0,114531.65-645144.1,176.381893,-64.862267,38,36,58286.6529,0,0.585,,,,,,,,,,,,,,,,,,,19.6031,0.0416,19.8328,0.1298,19.6789,0.087,18.3527,0.0497,18.4407,0.1262,18.4695,0.0714,17.591,0.0685,17.6983,0.1202,17.7189,0.0554,4.54,2636826957.0
245,104.18,444891690,23,3,114526.64-645021.5,176.360947,-64.839307,36,74,58200.707,0,0.984,,,,,,,18.3847,0.0223,18.2316,0.1346,18.3856,0.0345,17.0135,0.0143,17.0446,0.018,17.0156,0.0215,16.4951,0.0125,16.5333,0.0219,16.4904,0.0191,16.0729,0.013,16.1097,0.0193,16.0674,0.0174,15.7818,0.0185,15.831,0.0225,15.7802,0.0229,5.76,444891656.0
246,104.26,1540074018,3,3,114545.74-644846.9,176.440509,-64.812986,61,58,58580.5337,0,0.172,,,,,,,,,,,,,,,,,,,18.2927,0.3686,18.3982,0.0673,19.2155,0.0589,17.1658,0.4057,17.4445,0.0629,18.1905,0.0626,16.5033,0.4248,16.829,0.0817,17.6454,0.0817,1.84,2636547180.0
247,104.69,445133491,12,3,114529.47-645129.5,176.372829,-64.858233,71,36,58059.1282,3,0.975,,,,,,,,,,,,,17.9874,0.0408,17.9377,0.0627,17.9818,0.0482,17.362,0.0287,17.2945,0.0233,17.3753,0.0269,16.8756,0.0298,16.7142,0.0576,16.8352,0.0231,16.4807,0.0924,16.2767,0.0555,16.4253,0.0416,9.51,445133495.0
248,104.89,1540074015,3,0,114547.38-644848.6,176.447338,-64.813466,36,36,58580.5337,0,0.668,,,,,,,,,,,,,,,,,,,19.9853,0.061,19.8487,0.147,19.9453,0.0948,18.7417,0.0497,18.7482,0.1273,18.7395,0.0782,18.3178,0.0591,18.4119,0.145,18.2883,0.1069,9.58,2636547180.0
249,105.02,444891189,23,0,114549.12-644852.1,176.45441,-64.81445,257,60,58201.236,2,0.937,,,,,,,18.8387,0.0354,19.1795,0.1349,18.8386,0.0559,17.4985,0.0489,17.3656,0.0242,17.5472,0.0308,17.0211,0.0378,16.7518,0.043,17.0197,0.024,16.3431,0.0864,16.1123,0.0409,16.5714,0.0182,15.9627,0.1254,15.8447,0.0625,16.2967,0.0254,10.76,444891177.0
250,105.04,1540074013,1,1024,114551.24-644858.9,176.463407,-64.816318,41,43,58580.5305,0,0.603,,,,,,,,,,,,,,,,,,,19.8611,0.0483,20.3707,0.2095,19.9337,0.0938,18.9571,,19.5283,,18.9989,,18.2836,,19.0611,,18.4152,,11.0,444891177.0
251,105.16,444891577,16,0,114534.62-644859.3,176.394205,-64.816287,36,164,58259.4325,0,0.981,,,,,,,,,,,,,18.9315,0.0563,19.0665,0.0476,18.9081,0.0624,18.0964,0.0464,18.1047,0.0417,18.0752,0.0313,17.2044,0.0283,17.1811,0.037,17.1719,0.022,16.6088,0.0295,16.6058,0.0324,16.5683,0.0274,9.28,1540074530.0
252,105.2,1540074067,1,0,114559.00-645006.0,176.495794,-64.834952,36,36,58580.5347,0,0.513,,,,,,,,,,,,,,,,,,,,,,,,,19.1659,0.0274,19.4974,0.1896,19.1613,0.1005,,,,,,,5.59,444891219.0
253,105.53,2636826336,1,0,114553.23-645151.9,176.471823,-64.864439,36,36,58581.4546,0,0.577,,,,,,,,,,,,,,,,,,,19.6728,0.1572,19.7996,0.1766,19.6816,0.0868,,,,,,,,,,,,,9.9,445133127.0
254,105.67,444891210,3,0,114557.54-644939.4,176.489682,-64.827666,36,75,58310.5023,0,0.883,,,,,,,,,,,,,,,,,,,19.0404,0.0292,19.3965,0.1591,19.0791,0.0868,17.7928,0.0461,18.2242,0.2009,18.068,0.1934,17.0428,0.0437,17.3844,0.1016,17.0672,0.0666,7.86,1540074051.0
255,105.73,2636547180,3,0,114545.93-644845.5,176.441392,-64.812639,36,36,57983.2416,0,0.645,,,,,,,,,,,,,,,,,,,,,,,,,18.3656,0.1284,18.1677,0.1481,18.3172,0.1022,17.8547,0.0832,17.5941,0.1078,17.8107,0.0866,1.84,1540074018.0
256,105.82,1540074516,2,0,114541.41-644844.2,176.422462,-64.812248,36,36,58580.5354,0,0.841,,,,,,,,,,,,,,,,,,,,,,,,,18.5446,0.0366,18.7547,0.0834,18.5703,0.0719,18.2075,0.047,18.4901,0.1439,18.2519,0.1048,7.15,444891568.0
257,105.83,444891227,10,3,114555.38-644919.3,176.480892,-64.822183,36,41,58248.47,0,0.694,,,,,,,,,,,,,,,,,,,17.65,0.2696,17.3027,0.0417,18.2556,0.0329,17.4893,0.1587,16.7613,0.0329,17.7912,0.0342,17.0942,0.1807,16.2179,0.1407,17.4889,0.0483,3.8,2636547250.0
258,106.01,444891572,25,0,114536.50-644851.8,176.401983,-64.814373,36,56,58160.4134,0,0.984,18.3939,0.0614,18.4497,0.1132,18.3944,0.0777,18.1679,0.0319,18.1626,0.0531,18.1849,0.0376,16.282,0.0132,16.3054,0.0142,16.2841,0.0188,15.6955,0.0129,15.7277,0.0134,15.6935,0.0177,15.3026,0.0106,15.3556,0.0112,15.3048,0.0148,15.096,0.017,15.164,0.0179,15.0969,0.0215,8.81,1540074524.0
259,106.26,1540074054,3,2,114558.25-644947.7,176.492602,-64.829865,36,36,58580.5337,0,0.683,,,,,,,,,,,,,,,,,,,19.556,0.0422,19.7354,0.1198,19.5199,0.07,18.7424,0.0572,18.9259,0.119,18.7035,0.0767,18.2494,0.0528,18.3363,0.1444,18.21,0.1025,4.33,1540074053.0
260,106.95,2636826967,6,0,114526.48-645050.8,176.360343,-64.847453,36,59,57913.4234,0,0.685,,,,,,,,,,,,,,,,,,,19.5333,0.0519,20.0621,0.1432,19.6489,0.085,18.329,0.0306,18.8656,0.1497,18.4122,0.0802,17.5926,0.0596,18.033,0.102,17.6856,0.0589,8.35,445133501.0
261,107.61,1540074053,2,3,114558.68-644951.1,176.494431,-64.830784,36,73,58580.5326,0,0.504,,,,,,,,,,,,,,,,,,,20.0161,0.041,20.3891,0.1614,20.0877,0.106,19.155,0.03,19.5012,0.1728,19.1701,0.1011,,,,,,,4.33,1540074054.0
262,107.68,2636826256,2,1,114559.53-645048.7,176.498048,-64.846879,70,53,57474.6833,0,0.555,,,,,,,,,,,,,,,,,,,,,,,,,18.2003,0.2152,17.73,0.1201,18.336,0.1036,17.9593,0.0563,18.178,0.2077,17.9488,0.1323,5.98,445133002.0
263,107.71,2636826961,6,3,114526.07-645037.8,176.358654,-64.84385,36,40,57983.2405,0,0.912,,,,,,,,,,,,,,,,,,,,,,,,,18.0442,0.0319,18.082,0.1725,18.0896,0.0526,17.1036,0.025,17.2293,0.1554,17.1466,0.0418,4.36,445133498.0
264,107.72,2636826957,1,0,114530.98-645145.7,176.379112,-64.862711,36,36,58581.4546,0,0.621,,,,,,,,,,,,,,,,,,,19.2463,0.1319,19.2482,0.0938,19.216,0.0651,,,,,,,,,,,,,4.54,2636826956.0
265,107.91,2636827015,3,1024,114537.56-645211.8,176.406508,-64.869953,36,40,58352.1647,0,0.517,,,,,,,,,,,,,,,,,,,19.6658,0.0623,19.9707,0.1273,19.7951,0.0944,18.5365,,19.3773,,18.6772,,17.8291,0.0791,18.1009,0.1382,17.9173,0.0823,4.67,2636827021.0
266,107.92,2636547245,7,3,114559.79-645037.0,176.499166,-64.843619,36,52,58106.157,0,0.175,,,,,,,,,,,,,,,,,,,18.1282,0.2498,18.093,0.0989,18.3617,0.0561,17.4794,0.1365,17.3541,0.0706,17.6107,0.0376,17.0576,0.1301,17.0872,0.0964,17.1992,0.043,5.24,2636826252.0
267,108.16,2636547242,3,1,114559.81-645019.9,176.499216,-64.838885,36,36,57474.6826,0,0.541,,,,,,,,,,,,,,,,,,,,,,,,,18.2436,0.0565,18.4175,0.1462,18.3307,0.1031,17.6906,0.0347,17.8635,0.1274,17.7217,0.0796,4.39,444891222.0
268,108.18,445133130,14,0,114548.21-645212.2,176.450802,-64.870078,36,74,58301.3613,0,0.953,,,,,,,,,,,,,,,,,,,18.8581,0.0218,18.9798,0.0765,18.8836,0.0449,17.6043,0.0405,17.7476,0.0556,17.6141,0.0428,16.8179,0.0242,16.9921,0.0425,16.8426,0.0285,9.17,445133132.0
269,108.2,444891186,7,0,114544.84-644842.0,176.436741,-64.81165,50,36,58520.1183,0,0.886,,,,,,,,,,,,,20.1827,0.0242,20.2162,0.1307,20.1749,0.0763,19.2787,0.0505,19.5403,0.0823,19.3353,0.0536,18.4248,0.034,18.5813,0.0755,18.4675,0.0689,17.9808,0.0478,18.0425,0.1449,17.9986,0.078,7.51,1540074018.0
270,108.21,444891222,18,3,114559.87-645024.6,176.499443,-64.840101,36,209,58212.2149,0,0.978,,,,,,,,,,,,,18.9018,0.1487,18.7692,0.0472,19.1987,0.0394,17.6128,0.0574,17.3528,0.0513,17.8915,0.0245,16.7543,0.0272,16.5204,0.0651,16.7936,0.0193,16.0845,0.0262,15.9975,0.0742,16.1165,0.0244,4.39,2636547242.0
271,108.33,444891632,15,1,114531.03-644912.1,176.379209,-64.82006,36,36,58117.6129,0,0.98,,,,,,,,,,,,,17.7436,0.0336,17.8247,0.0599,17.7405,0.0449,17.2219,0.0247,17.33,0.0473,17.2377,0.0337,16.7831,0.0137,16.8481,0.0336,16.8017,0.0209,16.5715,0.0193,16.6984,0.0309,16.5871,0.0276,9.33,1540074597.0
272,108.63,445133022,25,3,114557.86-645121.8,176.49101,-64.856074,36,36,58365.968,7,0.999,15.3893,0.0225,15.425,0.0235,15.3851,0.0242,15.0217,0.0122,15.0438,0.0191,15.0235,0.0131,12.8968,0.014,12.9018,0.0139,12.8961,0.0173,12.2158,0.0142,12.2249,0.0131,12.2104,0.0189,11.7084,0.0142,11.7092,0.0138,11.705,0.0176,11.4202,0.0264,11.4383,0.0262,11.4185,0.0326,9.39,2636826275.0
273,108.78,444891578,14,1,114532.30-644904.5,176.384418,-64.81793,36,36,58256.4284,0,0.979,,,,,,,,,,,,,19.059,0.0293,19.0618,0.1129,19.0544,0.0368,18.2267,0.024,18.224,0.0348,18.2403,0.0327,17.5193,0.0169,17.5313,0.0489,17.5327,0.0264,17.1176,0.0238,17.1322,0.0596,17.1351,0.0362,11.07,444891632.0
274,108.98,445133498,5,1043,114525.86-645033.7,176.357664,-64.842714,42,84,58717.3054,0,0.884,,,,,,,,,,,,,19.4278,0.0321,19.5095,0.0698,19.4633,0.0486,18.5627,0.0279,18.616,0.0473,18.6348,0.03,17.8622,0.0695,18.0349,0.1216,18.0096,0.0936,17.3315,,17.153,,17.5537,,4.36,2636826961.0
275,109.0,2636826252,3,19,114559.89-645042.2,176.499554,-64.845066,110,146,58589.5659,0,0.916,,,,,,,,,,,,,17.5069,,17.0984,,17.5588,,16.8566,0.2474,16.307,0.027,17.1448,0.0415,16.5104,0.1926,15.9331,0.0506,16.76,0.0525,16.3144,0.165,15.5625,0.0786,16.5095,0.0666,1.31,445133002.0
276,109.08,444891219,11,1,114559.75-645009.2,176.498815,-64.835822,36,54,58240.5751,0,0.942,,,,,,,,,,,,,19.7919,0.0793,19.8815,0.0768,19.8629,0.0615,18.9357,0.0421,18.5881,0.1583,18.9664,0.0349,18.1511,0.0245,18.2066,0.1144,18.2094,0.0503,17.6989,0.0348,17.7961,0.0855,17.7923,0.0517,5.44,1540074066.0
277,109.48,444891207,26,3,114557.08-644927.4,176.487715,-64.824265,36,36,58176.572,7,0.988,18.7258,0.061,18.8925,0.1237,18.7895,0.0967,18.4526,0.031,18.4817,0.0927,18.4727,0.045,15.8415,0.0125,15.8635,0.0174,15.8369,0.0174,15.0207,0.0114,15.0472,0.0116,15.0146,0.0163,14.457,0.0101,14.474,0.0102,14.4563,0.0141,14.1735,0.0163,14.2079,0.0164,14.1713,0.0209,7.48,444891206.0
278,109.6,445133002,17,3,114559.97-645043.4,176.499854,-64.845406,36,36,58066.5966,0,0.979,,,,,,,18.8776,0.0328,18.9684,0.104,18.8796,0.0577,17.5066,0.0289,17.3794,0.071,17.5265,0.0482,16.9656,0.0189,16.8648,0.054,16.9591,0.0308,16.5906,0.0211,16.5197,0.028,16.603,0.022,16.3834,0.0218,16.3873,0.0488,16.393,0.0281,1.31,2636826252.0
279,109.61,445133063,13,3,114555.05-645146.0,176.479682,-64.86296,36,36,58314.8167,1,0.964,,,,,,,,,,,,,,,,,,,18.2357,0.1339,18.3208,0.0635,18.3395,0.0358,17.1729,0.0538,17.2832,0.1414,17.2313,0.0258,16.5015,0.0296,16.5358,0.0375,16.4858,0.0265,2.57,2636826280.0
280,110.03,2636547171,1,3,114555.05-644911.2,176.479391,-64.819802,36,36,57474.684,0,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6706,0.0647,18.1088,0.2426,17.6603,0.1052,7.19,444891229.0
281,110.21,444891682,22,3,114526.32-644959.0,176.359617,-64.833067,40,51,58251.3077,0,0.983,,,,,,,18.956,0.0745,19.2469,0.3173,19.0811,0.0828,17.7606,0.0351,17.709,0.0233,17.7723,0.0274,17.2367,0.0122,17.3017,0.0152,17.2401,0.0215,16.8585,0.015,16.9361,0.0369,16.8704,0.0213,16.6501,0.0186,16.749,0.031,16.6716,0.0283,6.77,444891680.0
282,110.3,445133139,14,3,114546.07-645217.9,176.441679,-64.871666,118,66,58374.7465,0,0.89,,,,,,,,,,,,,18.7786,0.0377,18.7033,0.1078,18.7597,0.0703,17.6827,0.2062,17.6471,0.0296,18.0934,0.0334,17.496,0.0708,17.2339,0.1167,17.52,0.034,17.1944,0.0337,17.0486,0.1703,17.1733,0.042,3.66,2636826436.0
283,110.42,2636826436,4,3,114545.43-645218.7,176.439333,-64.871862,36,36,57856.1015,0,0.369,,,,,,,,,,,,,,,,,,,,,,,,,17.8959,0.0959,17.8186,0.1174,17.8168,0.0702,17.3735,0.0666,17.2792,0.073,17.33,0.0464,3.66,445133139.0
284,110.45,445133556,24,3,114531.98-645155.0,176.383237,-64.865308,36,50,58278.6962,1,0.983,,,,,,,17.8456,0.0267,18.0129,0.0622,17.862,0.0367,16.6231,0.0218,16.6694,0.0424,16.6276,0.0263,16.1793,0.0131,16.2331,0.0195,16.1822,0.0212,15.8692,0.0109,15.9084,0.0313,15.8729,0.015,15.597,0.0162,15.6616,0.0201,15.5924,0.0201,7.08,445133558.0
285,110.76,445133520,8,0,114526.83-645110.7,176.361661,-64.852995,36,62,58165.5692,0,0.876,,,,,,,,,,,,,,,,,,,18.886,0.0207,18.8945,0.0584,18.9028,0.0452,17.9259,0.0296,18.048,0.0868,17.9282,0.0653,17.2827,0.0282,17.2332,0.1492,17.3123,0.0458,12.89,445133492.0
286,111.14,444891568,27,0,114540.55-644839.5,176.418968,-64.81093,36,38,58201.9825,2,0.983,18.2156,0.0367,18.2049,0.1153,18.2357,0.0453,17.9365,0.0191,18.0344,0.0655,17.9421,0.0273,16.6407,0.0172,16.622,0.0198,16.6484,0.0202,16.1795,0.0125,16.1556,0.018,16.1817,0.0194,15.8569,0.013,15.796,0.0189,15.8611,0.0159,15.6874,0.0194,15.6351,0.0311,15.693,0.0226,4.81,2636547728.0
287,111.43,1540074667,4,0,114525.59-645016.1,176.356553,-64.837769,36,56,58580.7639,0,0.627,,,,,,,,,,,,,,,,,,,19.8235,0.0586,20.0036,0.11,19.781,0.0622,18.69,0.1069,18.8589,0.104,18.6497,0.0746,18.0956,0.1203,18.2478,0.1366,18.0425,0.0944,8.71,444891690.0
288,111.51,2636827021,1,0,114536.93-645214.2,176.403895,-64.870624,36,36,58581.4546,0,0.486,,,,,,,,,,,,,,,,,,,19.947,0.037,20.2969,0.2081,19.9214,0.1035,,,,,,,,,,,,,4.67,2636827015.0
289,111.63,445133550,24,0,114540.01-645219.4,176.416608,-64.872087,36,63,58204.9286,0,0.985,,,,,,,18.9734,0.0521,19.6805,0.2172,18.96,0.0898,17.1964,0.0188,17.313,0.0847,17.1874,0.0287,16.5708,0.0145,16.6263,0.0155,16.5788,0.023,16.0898,0.0118,16.2058,0.0171,16.0994,0.0156,15.8183,0.0168,15.9525,0.0226,15.8236,0.0209,9.4,445133551.0
290,111.8,445133009,26,3,114559.20-645111.2,176.496577,-64.85314,36,36,58341.3664,6,0.997,17.2656,0.0315,17.3882,0.1077,17.2751,0.0327,16.9467,0.0154,16.9719,0.0312,16.9501,0.0195,14.0739,0.0147,14.0843,0.0145,14.0704,0.0177,13.2491,0.0122,13.2694,0.0109,13.246,0.0172,12.6563,0.0108,12.6612,0.0106,12.6538,0.0143,12.3011,0.0179,12.3161,0.0178,12.2977,0.0219,11.58,2636826258.0
291,111.81,2636826258,1,0,114559.77-645100.3,176.499043,-64.8501,36,36,57474.684,0,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8446,0.0679,17.7631,0.1984,17.7777,0.1152,10.7,445133005.0
292,112.12,2636826280,1,1027,114555.34-645148.7,176.480611,-64.863555,36,96,57474.684,0,0.879,,,,,,,,,,,,,,,,,,,,,,,,,17.8035,,18.2058,,17.7456,,17.1323,0.0477,17.3866,0.1082,17.1122,0.0718,2.57,445133063.0
293,112.44,2636826440,8,3,114541.87-645221.7,176.424473,-64.872696,36,61,58165.5688,0,0.895,,,,,,,,,,,,,,,,,,,18.9258,0.0323,18.9641,0.0665,18.8782,0.0574,18.2585,0.0381,18.138,0.182,18.2251,0.0521,17.804,0.0597,17.8537,0.155,17.7869,0.0636,5.85,445133144.0
294,112.47,444891177,24,0,114550.65-644848.4,176.461017,-64.813438,36,43,58154.6639,0,0.984,,,,,,,18.6872,0.0366,19.1456,0.0988,18.7145,0.0442,17.0623,0.0144,17.1166,0.0183,17.062,0.0216,16.5248,0.0153,16.5768,0.0367,16.5456,0.0264,16.1331,0.0118,16.2343,0.0163,16.1425,0.0166,15.9159,0.0171,16.036,0.0227,15.9216,0.0234,10.76,444891189.0
295,112.5,2636826277,1,0,114556.96-645137.5,176.487336,-64.860442,36,36,58581.4546,0,0.499,,,,,,,,,,,,,,,,,,,19.834,0.0305,20.0527,0.1745,19.8253,0.0965,,,,,,,,,,,,,10.43,445133023.0
296,112.57,1540074051,1,1024,114558.78-644939.9,176.494813,-64.827722,36,77,58580.5361,0,0.75,,,,,,,,,,,,,,,,,,,19.5519,,20.0063,,19.6813,,18.7929,,19.2357,,18.837,,18.1631,0.0454,18.6262,0.1828,18.1586,0.0999,7.86,444891210.0
297,112.57,1540074597,3,0,114529.65-644915.5,176.373476,-64.820933,92,54,58580.5337,0,0.591,,,,,,,,,,,,,,,,,,,19.9062,0.072,19.4862,0.1319,19.9007,0.0915,19.0321,0.0709,18.9194,0.1219,18.9867,0.09,18.4914,0.0522,18.7017,0.1925,18.4969,0.1211,9.1,444891633.0
298,113.16,445133127,19,3,114553.16-645201.8,176.471515,-64.867185,36,36,58220.3058,0,0.981,,,,,,,,,,,,,18.4058,0.0399,18.6101,0.091,18.3994,0.0574,17.6191,0.0155,17.724,0.0246,17.6257,0.0284,16.9858,0.0145,17.1535,0.0292,17.0252,0.0203,16.5715,0.0195,16.6795,0.0539,16.6064,0.026,6.71,2636826413.0
299,113.38,1540074066,2,1,114600.49-645012.0,176.501961,-64.836524,78,302,58580.5326,0,0.174,,,,,,,,,,,,,,,,,,,19.6536,0.2628,19.337,0.1009,19.8469,0.0883,18.8078,0.2869,18.8609,0.1184,19.0106,0.0915,,,,,,,5.44,444891219.0
300,113.48,1540074530,1,0,114533.39-644853.8,176.389092,-64.814906,36,36,58580.5347,0,0.497,,,,,,,,,,,,,,,,,,,,,,,,,18.9963,0.2862,18.9665,0.1003,19.2609,0.1075,,,,,,,9.28,444891577.0
301,113.71,444891218,32,1,114600.11-644958.9,176.500361,-64.833004,69,36,58317.6727,1,0.983,17.959,0.0386,17.9963,0.099,17.9587,0.0429,17.6186,0.0166,17.6772,0.0457,17.6146,0.0212,16.4109,0.014,16.3895,0.0144,16.41,0.0191,15.9768,0.0117,15.9394,0.018,15.984,0.017,15.6346,0.0141,15.5354,0.0207,15.6401,0.0153,15.4793,0.0248,15.3032,0.0293,15.4886,0.0221,9.9,1540074067.0
302,113.8,444891680,12,3,114526.06-644952.4,176.358511,-64.831245,36,86,58154.3879,0,0.981,,,,,,,,,,,,,,,,,,,18.5065,0.0672,18.4689,0.1283,18.466,0.0402,17.2484,0.0439,17.2237,0.0301,17.2066,0.0252,16.4231,0.0413,16.3415,0.0333,16.3946,0.026,6.77,444891682.0
303,114.15,444891180,7,0,114554.77-644903.9,176.478151,-64.817741,36,36,58166.5723,0,0.95,,,,,,,,,,,,,,,,,,,19.581,0.2391,19.5631,0.0926,19.8091,0.0856,18.1318,0.0488,17.9818,0.0754,18.168,0.0453,17.5183,0.041,17.5666,0.0616,17.5766,0.0502,7.66,2636547171.0
304,114.64,445133492,26,3,114527.07-645123.5,176.362761,-64.856545,36,44,58288.0437,3,0.986,17.1343,0.0306,17.0847,0.0447,17.1531,0.0357,16.7903,0.0194,16.7885,0.0515,16.8013,0.0218,15.4885,0.0169,15.4803,0.0196,15.4954,0.0198,15.033,0.0119,15.0533,0.0119,15.04,0.0183,14.6951,0.0121,14.7019,0.0164,14.7001,0.0156,14.5094,0.017,14.5084,0.0173,14.5114,0.0207,7.78,445133522.0
