source_id,ra_Gaia,dec_Gaia,g,bp_rp,phot_variable_flag,Star_Id,RA_HST,Dec_HST,RA_toGaia,Dec_toGaia,F125W,eF125W,F139M,eF139M,F160W,eF160W,J,eJ,H,eH,Ks,eKs,inMUSE,membership,Weight
5.94E+18,251.7882641,-45.87650524,19.747866,5.870764,NOT_AVAILABLE,16353,251.7883006,-45.8765001,251.7882632,-45.8765058,14.5913,0.064,14.0536,0.053,13.6947,0.056,14.848999,0.012,13.631999,0.009999,13.055,0.017,0,0,5
5.94E+18,251.7524809,-45.81380725,19.749023,,NOT_AVAILABLE,45049,251.7524523,-45.81380293,251.7524568,-45.8137997,17.1693,0.047,16.6516,0.036,16.4087,0.04,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7824857,-45.83826773,19.751328,,NOT_AVAILABLE,27392,251.7824992,-45.83826564,251.7824918,-45.8382628,16.6523,0.035,16.1486,0.041,15.9007,0.037,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7525758,-45.85677373,19.753036,,NOT_AVAILABLE,19367,251.752609,-45.85675703,251.752578,-45.8567645,14.8193,0.036,14.2906,0.052,13.9267,0.049,14.913,0.014999,13.784,0.017999,13.204999,0.023,1,0,5
5.94E+18,251.7605875,-45.82725147,19.753447,2.823038,NOT_AVAILABLE,44599,251.7605475,-45.82725055,251.7605431,-45.8272491,15.8833,0.026,15.3226,0.059,15.0917,0.053,15.89,0.016,14.824,0.016,14.201999,0.057,0,0,5
5.94E+18,251.7707355,-45.84553665,19.753935,5.009371,NOT_AVAILABLE,26921,251.7707499,-45.84553607,251.7707333,-45.8455373,14.9353,0.025,14.4256,0.054,14.1587,0.036,15.001999,0.024,14.005,0.045,13.51,0.041,1,0,5
5.94E+18,251.7766727,-45.87715604,19.75406,3.0976048,NOT_AVAILABLE,15575,251.7767067,-45.87714504,251.7766655,-45.8771531,15.9103,0.04,15.4416,0.059,15.0987,0.05,15.96,0.017,14.831999,0.012,14.385999,0.018999,0,0,5
5.94E+18,251.7695448,-45.82745236,19.76222,,NOT_AVAILABLE,44689,251.7695102,-45.8274527,251.7695081,-45.8274496,16.1983,0.036,15.7286,0.029,15.6097,0.046,16.059999,0.021999,15.227,0.039,13.402999,0.019999,0,0,5
5.94E+18,251.7542894,-45.8230554,19.764078,3.1884537,NOT_AVAILABLE,44466,251.7542518,-45.82305475,251.7542491,-45.8230535,15.0873,0.036,14.6226,0.05,14.3217,0.044,15.156999,0.013,14.098999,0.010999,13.576,0.016,0,0,5
5.94E+18,251.7579845,-45.84487666,19.768291,4.3413143,NOT_AVAILABLE,44476,251.7579421,-45.84488306,251.7579224,-45.8448866,15.1893,0.044,14.6656,0.058,14.3407,0.057,14.838999,0.039999,13.755999,0.030999,13.239999,0.052999,1,0,5
5.94E+18,251.8089624,-45.88404926,19.770714,2.0369968,NOT_AVAILABLE,105,251.8089841,-45.8840431,251.8089463,-45.8840468,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,17.156,0.028999,16.281999,0.024,15.97,0.032,0,0,5
5.94E+18,251.7601262,-45.88022711,19.772217,2.2591133,NOT_AVAILABLE,23427,251.7601483,-45.8802211,251.7600999,-45.8802331,16.7803,0.029,16.2596,0.04,16.1297,0.031,16.708,0.027,15.802,0.028,15.465999,0.056,0,0,5
5.94E+18,251.7431798,-45.82190659,19.77229,2.3450642,NOT_AVAILABLE,44858,251.7431337,-45.82190673,251.7431288,-45.8219073,16.6543,0.041,16.2776,0.033,15.9947,0.029,16.774,0.039999,15.876,0.029999,15.501999,0.037999,0,0,5
5.94E+18,251.7741647,-45.85501072,19.772686,3.0402699,NOT_AVAILABLE,26856,251.7741777,-45.85501032,251.7741542,-45.8550133,14.3593,0.065,13.6936,0.052,13.3167,0.058,14.395,0.016,13.093999,0.012,12.456,0.017999,1,0,5
5.94E+18,251.7297456,-45.84603291,19.77322,2.3125591,NOT_AVAILABLE,6226,251.7298153,-45.84602535,251.7297867,-45.8460345,16.9443,0.048,16.5686,0.049,16.3157,0.052,16.76,0.028,15.894,0.027,15.567999,0.037999,0,0,5
5.94E+18,251.8102086,-45.88045524,19.773699,2.46805,NOT_AVAILABLE,4238,251.8102237,-45.8804148,251.8101893,-45.8804173,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,16.954,0.056,16.004999,0.048999,15.623,0.086,0,0,5
5.94E+18,251.7935891,-45.85259127,19.774239,2.4211674,NOT_AVAILABLE,27293,251.7936085,-45.8525947,251.7935925,-45.8525934,16.4173,0.072,16.1056,0.135,15.8867,0.245,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7229576,-45.87583499,19.774555,2.3841667,NOT_AVAILABLE,435,251.7230357,-45.8758175,251.7229805,-45.8758354,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,16.149,0.032999,15.388999,0.026,14.92,0.037,0,0,5
5.94E+18,251.7624237,-45.88269046,19.779469,3.3146133,NOT_AVAILABLE,20617,251.7624493,-45.88268142,251.7623996,-45.8826936,15.1163,0.022,14.5306,0.038,14.2277,0.045,15.128999,0.017999,14.036999,0.013,13.522999,0.020999,0,0,5
5.94E+18,251.8228051,-45.86678539,19.781681,2.236683,NOT_AVAILABLE,755,251.8228085,-45.8668108,251.8227889,-45.8668075,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,17.156,0.034,15.774999,0.023,15.421999,0.029999,0,0,5
5.94E+18,251.7372541,-45.81885463,19.78204,2.400772,NOT_AVAILABLE,44947,251.7372159,-45.81884905,251.7372119,-45.8188499,16.8723,0.051,16.3376,0.065,16.0727,0.053,16.993,0.056,15.961999,0.063,15.711,0.064,0,0,5
5.94E+18,251.7283535,-45.81940659,19.782934,3.558199,NOT_AVAILABLE,5462,251.7283356,-45.8193967,251.7283286,-45.8193994,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.519,0.030999,12.965999,0.028,12.265999,0.039999,0,0,5
5.94E+18,251.7590489,-45.8393181,19.783302,,NOT_AVAILABLE,44481,251.7590028,-45.83931945,251.758988,-45.8393213,15.2343,0.06,14.5456,0.05,14.3427,0.049,15.130999,0.017999,14.048999,0.017999,13.446,0.017999,1,0,5
5.94E+18,251.7925956,-45.87996923,19.783743,,NOT_AVAILABLE,279,251.7926314,-45.8799653,251.7925924,-45.8799711,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.725999,0.014999,13.480999,0.008,12.895,0.018999,0,0,5
5.94E+18,251.7229358,-45.8618747,19.78588,1.6347542,NOT_AVAILABLE,6052,251.7229999,-45.8618631,251.7229563,-45.8618775,16.8913,0.05,16.4496,0.051,16.2177,0.055,16.878,0.027,16.295999,0.029999,15.899,0.037999,0,0,5
5.94E+18,251.7171336,-45.8371489,19.787132,2.729496,NOT_AVAILABLE,7465,251.7172012,-45.83713598,251.7171765,-45.8371453,15.2003,0.031,14.7086,0.047,14.4127,0.042,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7377228,-45.85306741,19.788036,3.4235554,NOT_AVAILABLE,3566,251.7377893,-45.85306335,251.7377571,-45.8530727,14.2813,0.034,13.5366,0.056,13.0097,0.039,14.218,0.009999,12.555,0.004999,11.847,0.012,0,0,5
5.94E+18,251.7472977,-45.85835192,19.789797,3.5551758,NOT_AVAILABLE,19298,251.7473315,-45.8583369,251.7472976,-45.8583458,14.9433,0.046,14.4576,0.058,14.1747,0.05,14.998999,0.013,13.862,0.008999,13.310999,0.016,0,0,5
5.94E+18,251.7683501,-45.84578236,19.803053,,NOT_AVAILABLE,43325,251.7683632,-45.84578132,251.7683457,-45.8457831,15.0423,0.056,14.5186,0.059,14.2337,0.063,15.279,0.071,14.781,0.184,13.671999,0.082,1,0,5
5.94E+18,251.7090309,-45.84409103,19.80489,,NOT_AVAILABLE,6550,251.7090982,-45.8440793,251.7090654,-45.8440919,16.0523,0.032,15.5086,0.036,15.2297,0.044,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7606458,-45.86730127,19.805199,4.1001186,NOT_AVAILABLE,18262,251.7606779,-45.86728666,251.7606404,-45.8672953,15.1873,0.029,14.6456,0.051,14.3067,0.054,15.218999,0.014999,14.166999,0.013,13.614999,0.027,0,0,5
5.94E+18,251.7808884,-45.87311291,19.81093,4.136738,NOT_AVAILABLE,17344,251.7809228,-45.87310347,251.7808862,-45.8731097,14.8533,0.022,14.3596,0.044,13.9917,0.046,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7245105,-45.84963619,19.811049,3.025896,NOT_AVAILABLE,4158,251.7245748,-45.8496284,251.7245417,-45.8496394,16.3643,0.034,15.8406,0.048,15.5787,0.053,16.26,0.032999,15.342,0.034,14.899,0.071,0,0,5
5.94E+18,251.7971472,-45.88390198,19.81269,2.617817,NOT_AVAILABLE,2530,251.7971838,-45.8839128,251.7971428,-45.8839187,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,16.618,0.032,15.723999,0.021999,15.295999,0.043,0,0,5
5.94E+18,251.7750553,-45.84222455,19.813606,,NOT_AVAILABLE,26930,251.7750717,-45.84222427,251.775059,-45.8422239,14.9923,0.035,14.5076,0.048,14.1087,0.047,14.982999,0.032,13.760999,0.046999,13.130999,0.057999,1,0,5
5.94E+18,251.7596629,-45.86320026,19.81562,,NOT_AVAILABLE,18888,251.7596995,-45.86318381,251.7596651,-45.8631916,16.6963,0.04,16.2966,0.042,16.0017,0.041,16.690999,0.043,16.329999,0.094999,15.529999,0.123999,1,0,5
5.94E+18,251.7339208,-45.86739979,19.8159,2.9223614,NOT_AVAILABLE,18257,251.7339383,-45.86738593,251.7338932,-45.8673996,16.8323,0.073,16.1476,0.052,16.0027,0.052,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7815487,-45.84031983,19.816702,3.6184788,NOT_AVAILABLE,26984,251.781565,-45.84031926,251.7815557,-45.8403171,15.3733,0.037,14.8346,0.048,14.5957,0.043,15.425,0.017,14.399999,0.017,13.883999,0.026,1,0,5
5.94E+18,251.7870582,-45.87333929,19.817074,2.6731339,NOT_AVAILABLE,17312,251.7870915,-45.87332937,251.7870565,-45.8733345,16.9943,0.053,16.5316,0.06,16.2527,0.063,17.048,0.025,16.083,0.028,15.77,0.032,0,0,5
5.94E+18,251.8184632,-45.8383641,19.821012,2.2798462,NOT_AVAILABLE,27536,251.8184899,-45.83836698,251.8184926,-45.8383573,16.9413,0.032,16.4286,0.046,16.2077,0.041,17.025999,0.032,16.024,0.019999,15.612,0.028999,0,0,5
5.94E+18,251.7485537,-45.86387438,19.821447,2.2273502,NOT_AVAILABLE,26177,251.748585,-45.86386241,251.7485469,-45.8638725,17.2793,0.037,16.7216,0.055,16.5807,0.039,17.201999,0.028,16.37,0.041,15.923,0.043999,0,0,5
5.94E+18,251.7718751,-45.83586088,19.822853,2.6280766,NOT_AVAILABLE,44867,251.7718334,-45.83586766,251.771825,-45.8358662,16.6793,0.043,16.2326,0.051,16.0757,0.047,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7621769,-45.83641886,19.823046,3.7683372,NOT_AVAILABLE,44475,251.7621396,-45.83642208,251.7621281,-45.8364227,15.1663,0.041,14.5236,0.048,14.2527,0.041,15.085,0.013,14.029999,0.014999,13.454999,0.014,1,0,5
5.94E+18,251.7855425,-45.87751828,19.82541,2.4230404,NOT_AVAILABLE,26793,251.7855788,-45.87751905,251.7855399,-45.8775255,17.0883,0.071,16.7146,0.058,16.4487,0.063,16.764999,0.046,15.829,0.043999,15.527999,0.05,0,0,5
5.94E+18,251.746031,-45.8752515,19.825788,,NOT_AVAILABLE,17097,251.7460561,-45.87523707,251.7460079,-45.8752505,15.5023,0.03,15.0696,0.035,14.9467,0.053,15.501999,0.013,14.512,0.008999,14.010999,0.017,0,0,5
5.94E+18,251.7607265,-45.84623278,19.827457,,NOT_AVAILABLE,43345,251.7607416,-45.84623409,251.7607216,-45.8462374,15.5743,0.121,15.0216,0.088,14.7117,0.105,15.657999,0.105999,14.385,0.081,13.362999,0.103,1,0,5
5.94E+18,251.7697246,-45.80487111,19.828138,3.254919,NOT_AVAILABLE,44448,251.7696966,-45.8048704,251.7697133,-45.8048616,14.9023,0.024,14.3126,0.04,13.9807,0.034,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8137234,-45.87450449,19.828627,2.018341,NOT_AVAILABLE,5993,251.8137615,-45.8745137,251.8137329,-45.8745141,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,17.006999,0.030999,16.014999,0.028,15.692999,0.048,0,0,5
5.94E+18,251.7271442,-45.87882428,19.82974,2.8430786,NOT_AVAILABLE,4245,251.7272114,-45.8787915,251.727155,-45.8788094,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,15.017999,0.013,13.569,0.024,13.022999,0.019999,0,0,5
5.94E+18,251.7915008,-45.85457063,19.830978,2.5700092,NOT_AVAILABLE,27456,251.7915113,-45.8545804,251.791493,-45.85458,16.7853,0.035,16.3396,0.047,16.1607,0.04,16.879999,0.021999,15.859,0.025,15.536,0.030999,0,0,5
5.94E+18,251.7456273,-45.8394791,19.831573,3.325426,NOT_AVAILABLE,7202,251.7456996,-45.83947301,251.7456809,-45.8394775,15.0853,0.032,14.5556,0.043,14.2457,0.035,15.182,0.014999,14.093,0.008999,13.562,0.014999,1,0,5
5.94E+18,251.7521201,-45.86018654,19.832077,2.819109,NOT_AVAILABLE,19185,251.7521479,-45.86016771,251.7521139,-45.8601762,15.8623,0.037,15.4166,0.05,15.1607,0.049,15.932,0.028,15.069,0.025,14.491,0.039,1,0,5
5.94E+18,251.7073274,-45.84898671,19.832981,3.1985226,NOT_AVAILABLE,5369,251.7073914,-45.84897333,251.707354,-45.8489874,16.5523,0.032,16.0536,0.039,15.9817,0.049,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7653219,-45.79967633,19.834496,2.6948586,NOT_AVAILABLE,44725,251.765298,-45.79967564,251.7653177,-45.7996664,16.3083,0.045,15.9106,0.064,15.6627,0.063,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7457101,-45.81346078,19.836424,2.5428162,NOT_AVAILABLE,44671,251.7456742,-45.81345806,251.745677,-45.813456,16.1693,0.052,15.7376,0.061,15.5077,0.055,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8036615,-45.82107663,19.843958,3.624937,NOT_AVAILABLE,27156,251.8036969,-45.82107263,251.8037097,-45.8210614,16.0953,0.072,15.3706,0.066,15.0617,0.067,15.946,0.019999,14.96,0.014,14.529,0.024,0,0,5
5.94E+18,251.7456743,-45.85995097,19.844818,,NOT_AVAILABLE,19203,251.7457086,-45.85993635,251.745673,-45.859946,15.1113,0.051,14.6336,0.055,14.3087,0.049,15.215,0.014999,14.102999,0.012,13.543999,0.018999,0,0,5
5.94E+18,251.7875784,-45.84901662,19.844957,3.4488506,NOT_AVAILABLE,27332,251.7875994,-45.84901734,251.7875846,-45.8490163,16.5133,0.054,15.9616,0.121,15.6347,0.165,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7886346,-45.85197272,19.846003,4.004778,NOT_AVAILABLE,26940,251.7886508,-45.85197375,251.7886338,-45.8519732,15.0813,0.033,14.4606,0.044,14.1667,0.038,15.078,0.023,13.923,0.013,13.406999,0.017999,0,0,5
5.94E+18,251.7106726,-45.8443574,19.84647,2.3678875,NOT_AVAILABLE,6501,251.7107391,-45.844344,251.7107065,-45.8443563,16.7963,0.032,16.3656,0.044,16.1277,0.048,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7691461,-45.84618253,19.84658,6.702239,NOT_AVAILABLE,43333,251.7691624,-45.84618284,251.7691448,-45.8461845,15.2493,0.056,14.7786,0.111,14.3827,0.052,14.722,0.041999,13.696,0.028999,13.178999,0.046,1,0,5
5.94E+18,251.7564292,-45.86584279,19.849485,3.4688244,NOT_AVAILABLE,18527,251.7564587,-45.86582895,251.7564212,-45.865838,15.2463,0.024,14.7126,0.041,14.5487,0.038,15.305,0.012,14.206999,0.008999,13.602,0.014999,0,0,5
5.94E+18,251.7471334,-45.85033497,19.851112,3.563963,NOT_AVAILABLE,3069,251.7472021,-45.85033058,251.7471749,-45.8503375,15.2163,0.035,14.7466,0.035,14.4617,0.033,15.189999,0.039999,14.17,0.035,13.621,0.045,1,0,5
5.94E+18,251.7524652,-45.80781276,19.854523,,NOT_AVAILABLE,45041,251.7524279,-45.80781978,251.7524373,-45.807815,17.1523,0.084,16.7396,0.068,16.4697,0.065,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7740615,-45.80104243,19.85549,2.4025192,NOT_AVAILABLE,44993,251.7740334,-45.8010357,251.7740544,-45.8010251,17.0093,0.06,16.6796,0.064,16.6887,0.113,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7107612,-45.83960427,19.860619,3.045208,NOT_AVAILABLE,7177,251.7108258,-45.83958978,251.7107972,-45.8396009,16.0953,0.031,15.5766,0.041,15.3397,0.041,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7790975,-45.88100349,19.861017,3.1187363,NOT_AVAILABLE,22539,251.7791236,-45.88099923,251.7790799,-45.8810078,16.2073,0.041,15.6306,0.057,15.3697,0.062,16.222999,0.020999,15.277,0.021999,14.819,0.046,0,0,5
5.94E+18,251.7411433,-45.85618512,19.86159,2.9080048,NOT_AVAILABLE,10352,251.7412034,-45.85618084,251.7411697,-45.8561904,16.8773,0.062,16.4416,0.053,16.2227,0.053,16.940999,0.032999,15.982,0.028,15.743,0.045,0,0,5
5.94E+18,251.7309878,-45.85126791,19.863062,2.2363396,NOT_AVAILABLE,1525,251.7310502,-45.85125995,251.7310176,-45.8512702,17.0583,0.03,16.5716,0.05,16.4957,0.039,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8177292,-45.87032442,19.863663,3.3731384,NOT_AVAILABLE,616,251.8177673,-45.8703259,251.8177433,-45.8703245,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.267,0.014999,12.776,0.008999,12.119,0.014,0,0,5
5.94E+18,251.8005997,-45.86243058,19.865017,3.179247,NOT_AVAILABLE,26890,251.8006136,-45.86243662,251.8005913,-45.8624364,14.7353,0.06,14.1836,0.05,13.8057,0.055,14.888999,0.010999,13.602999,0.009999,13.027,0.012,0,0,5
5.94E+18,251.7758874,-45.83733056,19.865719,3.2791462,NOT_AVAILABLE,43337,251.7759038,-45.83732902,251.7758953,-45.8373272,15.3683,0.035,14.9286,0.055,14.6587,0.049,15.375,0.016,14.263999,0.008999,13.774,0.020999,1,0,5
5.94E+18,251.7312397,-45.8695457,19.86589,2.3996906,NOT_AVAILABLE,21082,251.7312537,-45.86953309,251.731206,-45.8695479,16.3663,0.101,15.6686,0.065,15.3957,0.066,16.072,0.014,15.17,0.014,14.689,0.017999,0,0,5
5.94E+18,251.7614164,-45.82623858,19.866488,1.9790401,NOT_AVAILABLE,44992,251.7613782,-45.8262376,251.7613749,-45.8262358,17.0053,0.051,16.5946,0.048,16.3567,0.054,17.034999,0.023,16.141,0.026,15.687,0.039999,0,0,5
5.94E+18,251.7421879,-45.85130635,19.867126,,NOT_AVAILABLE,1614,251.742253,-45.85130202,251.7422236,-45.8513101,15.3453,0.034,14.8406,0.046,14.5667,0.048,15.406,0.014999,14.362,0.014,13.852,0.019999,0,0,5
5.94E+18,251.7991953,-45.84511774,19.867218,3.6224403,NOT_AVAILABLE,26914,251.799216,-45.84511998,251.7992077,-45.8451157,14.9093,0.034,14.3846,0.046,14.0937,0.035,14.968,0.014,13.782999,0.012,13.258999,0.014,0,0,5
5.94E+18,251.744808,-45.81944587,19.868156,2.2681694,NOT_AVAILABLE,44931,251.7447681,-45.81944577,251.7447657,-45.8194454,16.8263,0.033,16.3456,0.055,16.1107,0.054,16.893999,0.034,15.968999,0.028,15.555,0.041,0,0,5
5.94E+18,251.7689998,-45.8144035,19.87045,3.5298882,NOT_AVAILABLE,44416,251.7689688,-45.81440419,251.7689774,-45.8143979,14.4783,0.032,13.8336,0.042,13.4447,0.037,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7406043,-45.86501161,19.870607,2.2896023,NOT_AVAILABLE,18658,251.7406289,-45.86499637,251.7405876,-45.8650082,17.1613,0.038,16.6576,0.051,16.5877,0.051,17.173999,0.023,16.301,0.059999,16.009,0.054999,0,0,5
5.94E+18,251.757661,-45.82867919,19.871037,2.9745045,NOT_AVAILABLE,44464,251.757624,-45.82867882,251.7576175,-45.8286783,15.0233,0.043,14.6016,0.07,14.2637,0.058,15.034999,0.010999,13.887,0.008,13.345999,0.014999,0,0,5
5.94E+18,251.8054415,-45.83566956,19.871317,2.276081,NOT_AVAILABLE,27574,251.8054618,-45.83567457,251.8054631,-45.8356667,17.0123,0.052,16.6366,0.055,16.4317,0.054,17.096,0.035999,16.163999,0.041999,15.940999,0.059999,0,0,5
5.94E+18,251.7766531,-45.80646414,19.872135,2.372919,NOT_AVAILABLE,45048,251.7766317,-45.80646221,251.776649,-45.8064525,17.1643,0.03,16.7136,0.043,16.5527,0.033,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7577514,-45.86432094,19.8763,2.649252,NOT_AVAILABLE,16297,251.7577816,-45.86431337,251.7577457,-45.8643218,17.4323,0.043,16.8176,0.043,16.5827,0.05,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7346814,-45.83575432,19.87716,2.625473,NOT_AVAILABLE,5775,251.7347438,-45.83574217,251.7347251,-45.8357478,16.7453,0.054,16.2096,0.069,15.9767,0.067,16.709999,0.037999,15.793,0.041,15.345999,0.068,0,0,5
5.94E+18,251.762474,-45.87862794,19.878,1.8420162,NOT_AVAILABLE,25460,251.7624998,-45.87861675,251.7624534,-45.8786279,16.8293,0.047,16.4276,0.044,16.2207,0.044,16.840999,0.030999,16.01,0.029999,15.678,0.048999,0,0,5
5.94E+18,251.7214813,-45.86075936,19.879406,2.3943348,NOT_AVAILABLE,8359,251.7215411,-45.86075537,251.721498,-45.8607698,16.8383,0.071,16.4636,0.064,16.2377,0.069,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.755824,-45.80942377,19.880264,2.4281998,NOT_AVAILABLE,44962,251.7557928,-45.80941343,251.7558018,-45.8094084,16.9043,0.035,16.3836,0.043,16.2787,0.051,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7507563,-45.84632762,19.88206,3.102211,NOT_AVAILABLE,6162,251.7508257,-45.84632485,251.7508028,-45.8463301,15.3033,0.04,14.8256,0.043,14.5177,0.044,15.444,0.016,14.399999,0.017999,13.859999,0.018999,1,0,5
5.94E+18,251.7977943,-45.84183371,19.882095,3.8329144,NOT_AVAILABLE,1636,251.7977976,-45.841845,251.7977916,-45.8418402,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.897999,0.013,11.998,0.010999,11.270999,0.016,0,0,5
5.94E+18,251.7717408,-45.86768864,19.882326,3.0525455,NOT_AVAILABLE,18204,251.7717741,-45.86767806,251.7717394,-45.8676847,15.4543,0.038,14.9256,0.05,14.7377,0.045,15.479,0.016,14.439999,0.012,13.958999,0.023,0,0,5
5.94E+18,251.7379686,-45.86362646,19.885765,,NOT_AVAILABLE,18840,251.7379954,-45.863615,251.7379545,-45.863627,17.2163,0.048,16.6736,0.057,16.5817,0.082,17.004999,0.028999,16.045999,0.034,15.689999,0.041999,0,0,5
5.94E+18,251.7834607,-45.83922497,19.89199,2.7378807,NOT_AVAILABLE,27120,251.7834828,-45.83922571,251.7834749,-45.8392229,15.9513,0.024,15.4136,0.035,15.1117,0.04,15.982999,0.023,14.918,0.017,14.583999,0.041999,0,0,5
5.94E+18,251.771308,-45.82558563,19.892311,3.857975,NOT_AVAILABLE,2213,251.7713043,-45.8255846,251.7713043,-45.8255807,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.067999,0.012,12.564999,0.006,11.845999,0.010999,0,0,5
5.94E+18,251.7811528,-45.8424214,19.89281,2.1421719,NOT_AVAILABLE,27636,251.7811693,-45.84242638,251.7811582,-45.8424249,17.1133,0.028,16.6186,0.038,16.4137,0.034,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7094648,-45.84694335,19.893679,2.2435646,NOT_AVAILABLE,6062,251.7095277,-45.84692642,251.7094926,-45.8469396,17.0353,0.032,16.5466,0.042,16.3057,0.044,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.783217,-45.85446637,19.894669,3.3111115,NOT_AVAILABLE,26897,251.7832279,-45.85446947,251.7832074,-45.8544706,14.7903,0.064,14.0916,0.054,13.6527,0.05,14.680999,0.010999,13.376,0.008999,12.753,0.014999,0,0,5
5.94E+18,251.7532938,-45.87050619,19.89546,,NOT_AVAILABLE,15631,251.7533234,-45.87049419,251.7532812,-45.870505,15.3333,0.035,14.8886,0.057,14.5957,0.054,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8230142,-45.83967932,19.897985,2.3060322,NOT_AVAILABLE,27500,251.8230391,-45.83969236,251.8230419,-45.8396822,16.8753,0.041,16.4606,0.046,16.1667,0.048,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7740388,-45.80184613,19.898373,3.2786274,NOT_AVAILABLE,44590,251.7740144,-45.80184383,251.7740347,-45.8018334,15.8463,0.043,15.4116,0.034,15.1067,0.041,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7249976,-45.8542161,19.899038,2.3363628,NOT_AVAILABLE,12818,251.7250624,-45.85420305,251.7250257,-45.8542151,17.0033,0.053,16.5386,0.049,16.2337,0.055,17.025999,0.035,16.086,0.037999,15.772999,0.034,0,0,5
5.94E+18,251.7579563,-45.87199359,19.901827,3.6841946,NOT_AVAILABLE,17465,251.7579849,-45.87198027,251.7579428,-45.8719906,15.1573,0.043,14.7826,0.05,13.9857,0.064,15.432999,0.039999,13.532999,0.086999,13.746999,0.024,0,0,5
5.94E+18,251.766238,-45.86672544,19.904694,,NOT_AVAILABLE,18387,251.7662691,-45.86671369,251.7662337,-45.8667211,15.2913,0.041,14.7776,0.051,14.6437,0.055,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.747482,-45.8451758,19.905037,3.2357502,NOT_AVAILABLE,6372,251.7475526,-45.84517214,251.7475297,-45.8451777,15.4983,0.028,15.0186,0.047,14.7727,0.04,15.494999,0.016,14.486,0.009999,14,0.018999,1,0,5
5.94E+18,251.7674524,-45.81408137,19.908861,2.101509,NOT_AVAILABLE,45076,251.7674145,-45.81408707,251.7674229,-45.814081,17.2213,0.029,16.7246,0.042,16.6347,0.05,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7808107,-45.8176869,19.910942,1.892149,NOT_AVAILABLE,44965,251.7807797,-45.81768889,251.7807889,-45.8176812,16.9183,0.036,16.4576,0.042,16.2557,0.039,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
