,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
83,1636148068921376768,Gaia DR3 6210089712890179840,6210089712890179840,836285339,2016.0,234.76967630692621,0.4547912,-28.58386380434265,0.3920231,-0.06064685719421069,0.5565303,-0.108973145,6.110908,-6.089894212192392,0.70243293,0.5063428489592398,0.5782606,-0.27970052,-0.16452208,-0.009855746,-0.06349312,-0.3575949,-0.09519238,0.31779492,-0.06893262,-0.085298635,-0.4844424,218,0,216,2,0.82196134,240.09135,0.58569616,0.234116,31,False,1.4800056,,,,,,,,25,14,1.0967863,29,13,0,0.03366113,40.24301,0,0,1.0386778,0.24085875,0.44210446,0.2554309,0.55751735,-125.71339,32.09426,-17.491013,-35.877495,False,239,215.4953603663837,1.1399804,189.03426,19.853771,22,94.14555179396636,9.046364,10.407004,20.404043,25,154.53804884056987,9.916277,15.584281,19.275307,1.1540091,0,0,0,1,0,1.1287365,0.550272,0.5784645,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9528604489877,21.31125824574772,239.16002033117277,-8.838290824522893,False,False,0,False,False,False,False,False,False,False,False,9.255841e-09,9.272874e-08,0.9999988,,,,,,,,,,,,,,,,,,,,,,,0.020956679067690286,IN,4
0,1636148068921376768,Gaia DR3 6210089399357437440,6210089399357437440,531594699,2016.0,234.7212708005135,0.5485536,-28.610098768753897,0.55110955,-1.0740994496006464,0.62393034,-1.7215054,5.3463554,-4.305408689200899,0.91523874,-3.1696962541234575,0.8486537,-0.41140002,0.09191146,0.29947957,-0.30337512,-0.4708104,-0.36886117,0.64520824,0.050046302,-0.22198845,-0.55847424,212,0,210,2,2.6468468,272.79538,1.470895,1.4970015,95,False,,1.4627094,0.12874094,-0.31608462,0.24656256,-0.20806175,-0.031146493,0.027955962,25,13,1.5737911,30,11,0,0.017506175,163.0433,0,0,1.1321565,0.19909264,0.38539827,0.24678524,0.5527646,-107.98491,26.209833,-19.617132,-34.405624,False,242,213.7598327989344,0.99799466,214.18935,19.86255,26,108.1658244543923,8.304683,13.024679,20.253317,26,138.64094071264887,8.799359,15.755799,19.393167,1.1545985,0,0,0,0,0,0.8601494,0.39076614,0.46938324,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.89976210319304,21.318160722223467,239.12435429975173,-8.87368352804635,False,False,0,False,False,False,False,False,False,False,False,1.0854842e-07,1.1764202e-07,0.99997497,,,,,,,,,,,,,,,,,,,,,,,0.029077054952684762,IN,4
48,1636148068921376768,Gaia DR3 6210089506731732480,6210089506731732480,575479541,2016.0,234.7504654973353,0.53550124,-28.61648871774087,0.4714281,0.6861186002456874,0.62030274,1.1061028,15.7319355,-6.9200616688422425,0.9489745,-14.128217561127157,0.71767247,-0.259065,0.092126876,0.019143078,-0.21111342,-0.27880472,-0.19752337,0.559623,-0.2529004,-0.015453861,-0.3546042,182,0,180,2,0.34750885,190.86888,1.0244054,0.68872553,31,False,1.304115,,,,,,,,21,14,1.4076359,25,10,0,0.033860084,2.443718,0,0,1.0167166,0.1404744,0.34805715,0.13417827,0.5367409,-140.80496,17.358282,-25.964266,-33.691635,False,204,212.42903535271267,1.10612,192.04881,19.869331,21,56.19668574442945,6.5912356,8.525971,20.964266,24,233.15470619280092,9.305022,25.056868,18.828785,1.3621085,0,0,0,2,0,2.1354809,1.0949345,1.0405464,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91657913861854,21.29689531504082,239.15108679251392,-8.873941283205617,False,False,0,False,False,False,False,False,False,False,False,1.4890766e-10,6.029031e-10,0.9999917,,,,,,,,,,,,,,,,,,,,,,,0.022950365896133175,IN,4
24,1636148068921376768,Gaia DR3 6210089811674300800,6210089811674300800,1576040140,2016.0,234.73516040772915,0.49010596,-28.58861260342436,0.568467,0.28724066901178075,0.5797187,0.49548286,9.263367,-4.163890062338786,0.8167102,-8.27478004513362,0.8855382,-0.4874768,-0.028209083,0.30776474,-0.45259255,-0.45126498,-0.5318752,0.7058335,0.022650704,-0.24746236,-0.7328909,209,0,209,0,-1.7179654,181.18843,0.0,1.4070842e-15,31,False,1.5440608,,,,,,,,24,13,1.6175991,29,11,0,0.019239333,115.35436,0,0,0.9145788,0.35790882,0.43365875,0.2734886,0.58951336,-132.03757,33.40176,-15.309341,-36.308037,False,239,201.63239855558047,0.97690034,206.40018,19.925966,27,107.19662421353709,6.0141177,17.824165,20.26309,27,136.218134983969,6.60116,20.635485,19.412308,1.2072204,0,0,0,0,0,0.8507824,0.33712387,0.5136585,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92455385511596,21.32693599978474,239.13130308930351,-8.849951030255907,False,False,0,False,False,False,False,False,False,False,False,1.37186245e-08,2.1338149e-08,0.9999925,,,,,,,,,,,,,,,,,,,,,,,0.01276481497331929,IN,4
61,1636148068921376768,Gaia DR3 6210089506731831168,6210089506731831168,801524156,2016.0,234.75547424263914,0.56004196,-28.617235099002535,0.5026836,0.4320037394379593,0.6541151,0.66043997,3.857903,2.031336271431384,1.0487287,-3.2798001202726015,0.78690785,-0.25615776,0.06252441,0.06717811,-0.17421573,-0.32193807,-0.11776602,0.5707847,-0.25496885,-0.030449767,-0.24402586,190,0,190,0,0.5810006,204.34285,0.0,0.0,95,False,,1.3838869,0.13412642,-0.18468343,0.10553649,-0.12288879,0.07435429,-0.1536791,22,13,1.5073972,24,8,0,0.033634916,176.52568,0,0,1.0286099,0.17509605,0.35065308,0.15455776,0.5303138,-136.63489,20.040943,-22.3557,-33.720512,False,198,184.46536664224607,1.0345153,178.31091,20.02258,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9197026911508,21.29351597118206,239.15559068103155,-8.873645670658094,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.024405541256570126,IN,4
96,1636148068921376768,Gaia DR3 6210089742954684672,6210089742954684672,1644677627,2016.0,234.77477437966397,0.52524966,-28.577428663871274,0.5182626,0.07086294434138905,0.5972469,0.11864933,10.242312,-5.184650146285561,0.82250154,-8.833140008457171,0.7451049,-0.41583815,-0.05373748,0.24311517,-0.3468646,-0.36616802,-0.35651276,0.59152395,-0.044390462,-0.12282031,-0.5487212,214,0,214,0,1.1372975,246.54626,0.0,0.0,31,False,1.4727359,,,,,,,,25,13,1.395783,28,11,0,0.016954621,159.47795,0,0,1.0545158,0.25928873,0.44128326,0.24456492,0.5611416,-126.48579,32.23681,-19.470766,-35.942097,False,229,180.65224299083044,0.8835735,204.45639,20.045258,21,67.98799339838519,7.118154,9.551352,20.757462,21,136.32671800189274,10.079476,13.525179,19.411444,1.1309835,0,0,0,0,0,1.3460178,0.712204,0.63381386,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.96096828412624,21.313355824414767,239.1629148884673,-8.830992033994299,False,False,0,False,False,False,False,False,False,False,False,4.2594843e-09,1.18702644e-07,0.99999326,,,,,,,,,,,,,,,,,,,,,,,0.028144703889669345,IN,4
33,1636148068921376768,Gaia DR3 6210089983472921472,6210089983472921472,1200236171,2016.0,234.74253048698316,0.5711073,-28.571663153878514,0.55822366,0.735291814319133,0.650085,1.1310704,5.8822126,3.386426054674996,0.8570473,4.809630488580697,0.8602265,-0.37663054,-0.030192882,0.15198395,-0.2609477,-0.3247465,-0.33856854,0.5668437,-0.10076683,-0.0312711,-0.5570288,223,0,223,0,0.93724185,247.57314,1.184615,0.71655756,95,False,,1.5583951,0.14447875,-0.2384207,0.09487438,-0.18961582,0.056321654,-0.15084885,26,14,1.5196493,31,12,0,0.015355692,114.578636,0,0,1.0437661,0.21506254,0.38955966,0.17617923,0.5788388,-132.44925,29.553429,-16.155128,-34.995148,False,252,165.9783472111645,0.90578204,183.24315,20.137238,9,109.26645466525852,37.87656,2.884804,20.242325,11,196.61827379337302,13.146202,14.95628,19.013836,1.8429195,0,2,0,3,0,1.2284889,0.10508728,1.1234016,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.941510909699,21.335862227469157,239.13368719867114,-8.83196155403017,False,False,0,False,False,False,False,False,False,False,False,1.5553107e-08,7.961012e-06,0.9999752,,,,,,,,,,,,,,,,,,,,,,,0.022563631772246993,IN,4
34,1636148068921376768,Gaia DR3 6210089987767937792,6210089987767937792,9627981,2016.0,234.74263397256755,0.5567404,-28.571019799920567,0.5457493,0.15496125888159465,0.6572753,0.2357631,4.4238586,-2.6620750624337886,0.84469795,-3.5332539133010203,0.8322798,-0.3536838,-0.12545046,0.13389392,-0.33212468,-0.32776806,-0.3812827,0.5697918,-0.13494731,-0.06243238,-0.61605996,225,0,225,0,0.05998203,236.9444,0.71930295,0.2681872,31,False,1.6067454,,,,,,,,27,14,1.5127717,31,12,0,0.03187047,165.1981,0,0,1.0013447,0.23677965,0.40046057,0.19713774,0.58750844,-133.52646,30.491716,-15.404049,-35.252205,False,247,158.78740105835894,1.0248064,154.9438,20.185328,14,79.04306867901344,8.94799,8.8336115,20.593884,14,115.13962006773069,11.024065,10.444388,19.594833,1.2229099,0,1,0,2,0,0.99905014,0.40855598,0.59049416,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9420266354399,21.33629972036847,239.13362536362095,-8.831314691870443,False,False,0,False,False,False,False,False,False,False,False,6.3115664e-07,6.856741e-11,0.9999948,,,,,,,,,,,,,,,,,,,,,,,0.0231691042271032,IN,4
82,1636148068921376768,Gaia DR3 6210089712890180736,6210089712890180736,252071137,2016.0,234.76879829404183,0.5966975,-28.581751837380978,0.5226801,0.858197964921296,0.7482706,1.1469086,13.706075,1.3147836459566058,0.93350494,-13.64286719854835,0.76295197,-0.23803385,-0.11638602,0.036262345,-0.03015538,-0.44856355,-0.029993229,0.30732208,-0.15156844,-0.08117832,-0.4502741,214,0,213,1,0.623405,238.10657,0.0,0.0,95,False,,1.282467,0.14964314,-0.24098328,0.18684563,-0.12932763,0.10110346,-0.09451591,25,14,1.4382987,30,13,0,0.006877013,163.57451,0,0,1.0291684,0.28080064,0.41219512,0.30663016,0.54854816,-120.69182,28.793724,-16.853018,-35.780045,False,237,149.68008495284806,1.017249,147.14204,20.249456,14,38.07617525393697,12.044444,3.1613061,21.38691,23,180.65460205969651,11.346183,15.92206,19.105772,1.4613218,0,0,0,0,0,2.2811375,1.1374531,1.1436844,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9536698481188,21.313376327129212,239.15876505310865,-8.836415638427612,False,False,0,False,False,False,False,False,False,False,False,2.7502538e-12,3.1463023e-11,0.9999985,,,,,,,,,,,,,,,,,,,,,,,0.021371868366349956,IN,4
7,1636148068921376768,Gaia DR3 6210089850328978688,6210089850328978688,285810009,2016.0,234.72311732162876,0.6320023,-28.595870883675165,0.6328266,0.1891408656837984,0.7475769,0.25300524,9.956864,-5.550793873605274,0.9453747,-8.266064741398138,0.9717357,-0.295201,-0.09205172,0.1697482,-0.23221146,-0.34513167,-0.34015474,0.6013082,-0.16827257,-0.04714043,-0.5647862,209,0,208,1,-1.04098,193.58719,0.0,0.0,95,False,,1.3882729,0.15755147,-0.26195988,0.05725624,-0.15097134,0.038849425,-0.16623008,24,14,1.7043748,29,11,0,0.008516034,24.052778,0,0,0.947038,0.23892382,0.3539765,0.20224075,0.5793908,-127.34301,26.475838,-11.209763,-33.63313,False,238,140.94677775601767,0.87190205,161.65437,20.31473,14,49.83216748075057,9.592702,5.1948,21.094769,24,133.0883897573547,8.839007,15.056938,19.437546,1.2977988,0,1,0,1,0,1.6572227,0.78003883,0.8771839,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.910840805317,21.328088069028063,239.12260195538403,-8.859468636535345,False,False,0,False,False,False,False,False,False,False,False,3.6568815e-10,1.7687213e-09,0.9999985,,,,,,,,,,,,,,,,,,,,,,,0.022438827182010016,IN,4
14,1636148068921376768,Gaia DR3 6210089846034040064,6210089846034040064,451936694,2016.0,234.7289159652416,0.75703377,-28.586223440442183,0.70361185,0.19736846212712314,0.82863504,0.23818503,10.70035,1.3329561540535384,1.2182162,-10.617001557418067,1.0790577,-0.2797111,-0.17554748,0.37652004,-0.24843718,-0.30085132,-0.22365892,0.6295696,-0.22808112,0.017505059,-0.44048584,182,0,182,0,1.249739,213.73991,1.2276212,0.5589476,95,False,,1.363205,0.1765305,-0.23577714,0.15831517,-0.16230674,0.08674339,-0.06068834,22,12,1.9747071,26,8,0,0.019634208,164.20601,0,0,1.0654105,0.32708654,0.37205735,0.22865728,0.5188547,-137.47218,23.538517,-10.254026,-34.644356,False,205,140.6952542518845,0.95996094,146.56352,20.316668,16,36.87691070616549,5.0100746,7.3605514,21.421656,21,147.07402646704762,10.08544,14.582808,19.329056,1.3074424,0,1,0,1,0,2.0925999,1.1049881,0.9876118,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9216554860039,21.332273051244957,239.12534381874792,-8.848901835933487,False,False,0,False,False,False,False,False,False,False,False,7.237684e-11,2.2660638e-09,0.99999726,,,,,,,,,,,,,,,,,,,,,,,0.018745710648574686,IN,4
98,1636148068921376768,Gaia DR3 6210089742954684288,6210089742954684288,765938166,2016.0,234.77550466285211,1.2065187,-28.58332432665267,1.0972387,0.0037785837283826895,1.3684161,0.0027612827,10.039687,-10.02649767505519,1.9584135,0.5144613685036394,1.595694,-0.48741716,-0.12446054,0.11716943,-0.3452634,-0.1559018,-0.3302406,0.5883072,-0.32150823,0.049951695,-0.5889787,191,0,190,1,10.365589,498.05466,5.963726,10.756037,31,False,1.5349876,,,,,,,,23,13,3.2051804,28,11,0,0.19770914,41.24977,0,0,1.5826143,0.32445222,0.4118161,0.21306127,0.52740335,-143.27368,27.02897,-16.837084,-36.81448,False,215,140.16317810115837,1.6844732,83.20891,20.320782,23,91.67880391820894,12.450078,7.3637133,20.432869,22,112.95639283064689,6.515613,17.336266,19.615618,1.4599783,0,1,0,1,0,0.8172512,0.11208725,0.70516396,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9574595892988,21.308407573208502,239.16493147339006,-8.83657767536089,False,False,0,False,False,False,False,False,False,False,False,0.055733956,6.214354e-05,0.94419104,,,,,,,,,,,,,,,,,,,,,,,0.02580925285282253,IN,4
51,1636148068921376768,Gaia DR3 6210089609810961664,6210089609810961664,725920248,2016.0,234.75192253509766,0.8348344,-28.593132541829174,0.7178677,0.865297869254295,0.889259,0.97305495,3.7165823,-2.6733060316163946,1.3129997,2.5819409858417957,1.0544529,-0.35921726,0.13410212,0.30844152,-0.23993582,-0.3405308,-0.25526118,0.5407174,0.01265369,-0.053282756,-0.47056872,173,0,169,4,-0.5247819,163.56406,0.0,0.0,95,False,,1.450071,0.19720875,-0.059269357,0.088084504,-0.105030656,0.18023686,-0.058286984,21,12,2.0668757,26,11,0,0.17701977,17.835522,0,0,0.9690519,0.13183185,0.39667252,0.17469856,0.52183855,-175.89183,18.810286,-43.22572,-37.784527,False,195,126.61918321536155,1.0710952,118.21468,20.431118,15,33.08708573006349,6.7997684,4.8659134,21.539396,22,121.30989874947376,9.88814,12.268223,19.538155,1.2193806,0,0,0,0,1,2.0012417,1.1082783,0.8929634,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.93362744578343,21.314067162489604,239.14685382111236,-8.850927058510017,False,False,0,False,False,False,False,False,False,False,False,2.1957302e-08,1.1536929e-08,0.9999988,,,,,,,,,,,,,,,,,,,,,,,0.0030047867634233577,IN,4
86,1636148068921376768,Gaia DR3 6210089644170696960,6210089644170696960,455171013,2016.0,234.77011910188233,0.7525886,-28.598766682570652,0.6188578,0.8021611001163135,0.9160821,0.87564325,2.9138882,-0.96179165177122,1.4101778,-2.7505820435897297,0.88488895,-0.1322534,0.08485338,0.035638228,-0.019848533,-0.45749682,0.07248714,0.43638712,-0.26899052,-0.13586809,-0.09472753,182,0,182,0,-0.6036972,175.18341,0.0,0.0,95,False,,1.431681,0.18817839,-0.23083612,0.21850064,-0.15039487,0.042745925,-0.087003864,22,14,1.9628862,26,10,0,0.024726592,10.527721,0,0,0.9661231,0.19548024,0.3472745,0.22322625,0.5318965,-121.75518,10.258074,-20.012877,-32.499393,False,206,125.94121069603953,0.8975313,140.31958,20.436947,19,48.06648568580127,7.189688,6.685476,21.133936,21,114.96198529725646,6.947701,16.546766,19.59651,1.2944807,0,0,0,0,0,1.537426,0.69698906,0.84043694,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94297477508513,21.299535541811313,239.16390551644633,-8.852696004074753,False,False,0,False,False,False,False,False,False,False,False,1.1919828e-08,8.885169e-12,0.9999919,,,,,,,,,,,,,,,,,,,,,,,0.019636643635896314,IN,4
84,1636148068921376768,Gaia DR3 6210089708594944896,6210089708594944896,437012297,2016.0,234.76974073761988,0.7679369,-28.593833422900136,0.7304564,-1.457559467335324,0.81277734,-1.7933072,5.702546,-1.0705760389562071,1.2750015,-5.601151473110035,1.1254376,-0.2551343,0.003470394,0.31630322,-0.16767482,-0.26913062,-0.23744881,0.6102405,-0.06709383,0.02599311,-0.41145885,192,0,192,0,-0.31239346,189.35292,0.0,1.473597e-15,95,False,,1.3584838,0.18246932,-0.23271614,0.110814825,-0.17180556,0.0905648,-0.14977345,23,13,2.032651,26,10,0,0.041706372,146.57082,0,0,0.9820651,0.11515439,0.3424012,0.06682181,0.58124435,-133.43837,25.619009,-16.563675,-33.34947,False,207,123.59737406687388,0.93456376,132.2514,20.457344,17,47.24033400561179,8.902518,5.3064013,21.15276,18,90.82428798440576,9.201187,9.870932,19.85239,1.1170514,0,0,0,0,0,1.3003693,0.6954155,0.60495377,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94607884440916,21.303545994112913,239.16241905507692,-8.847974759619962,False,False,0,False,False,False,False,False,False,False,False,3.6925172e-08,2.1552944e-09,0.9999982,,,,,,,,,,,,,,,,,,,,,,,0.018614575355787668,IN,5
11,1636148068921376768,Gaia DR3 6210089884688873472,6210089884688873472,782060633,2016.0,234.72529331818453,0.75001913,-28.57583427339784,0.7014644,-0.5398121197724238,0.9084045,-0.594242,8.027398,8.027256304421567,1.0745903,0.04763537316194544,1.0444866,-0.26306242,-0.18240851,0.15547703,-0.2596196,-0.41665265,-0.33196205,0.54387516,-0.12173308,-0.068576805,-0.56868213,196,0,196,0,0.27985063,214.5275,1.1164285,0.46961388,95,False,,1.2399622,0.18144722,-0.2660015,0.08725798,-0.09675753,0.036308426,-0.11356879,23,14,1.8806059,25,8,0,0.04698274,173.08357,0,0,1.0126281,0.305375,0.3758346,0.28414208,0.53993756,-132.49977,22.765528,-16.214247,-34.924076,False,201,123.43104634293296,0.87017065,141.84694,20.458805,15,48.324333004953225,10.500926,4.6019115,21.128128,19,150.07444857503762,8.963684,16.742496,19.307129,1.6073653,0,1,0,1,1,1.8209991,0.66932297,1.1516762,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92613744831306,21.342304317916362,239.11976832481412,-8.839536821109332,False,False,0,False,False,False,False,False,False,False,False,1.14198824e-10,3.0690903e-09,0.9999993,,,,,,,,,,,,,,,,,,,,,,,0.02706315971003487,IN,5
45,1636148068921376768,Gaia DR3 6210089575451214080,6210089575451214080,784828773,2016.0,234.7487207471712,0.91719896,-28.607743180203176,0.8800629,-0.8710188985869977,1.1362156,-0.76659656,7.643637,-6.9979626110823165,1.7408621,-3.074688678220805,1.3175484,-0.39373428,-0.06546142,0.21047124,-0.33413953,-0.29433507,-0.22156607,0.6483976,-0.4224729,-0.014454446,-0.44856235,174,0,174,0,1.1683674,202.52202,2.094418,1.2082696,95,False,,1.4512736,0.22196107,-0.20767649,0.2154025,-0.12712893,0.058358394,-0.004243023,21,12,2.6755402,23,10,0,0.050867327,85.82195,2,0,1.0623869,0.31125042,0.39427042,0.20387994,0.47845024,-141.43877,20.656721,-15.162859,-36.0737,False,181,122.92799223928539,0.9629059,127.66356,20.46324,8,82.48671641252257,18.632248,4.427094,20.547583,8,157.7032407408286,19.998869,7.885608,19.253294,1.9539077,0,0,0,0,0,1.2942886,0.08434296,1.2099457,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92130004283405,21.304607937076444,239.14752232375514,-8.865791000069386,False,False,0,False,False,False,False,False,False,False,False,2.3040937e-07,6.8567856e-06,0.9999807,,,,,,,,,,,,,,,,,,,,,,,0.014143493600115993,IN,5
90,1636148068921376768,Gaia DR3 6210089644170699392,6210089644170699392,353284402,2016.0,234.77334455119714,1.0499332,-28.596029604486123,1.0540037,1.0579805593894571,1.194775,0.88550615,5.1618633,-3.501485070528541,2.298411,-3.792681655021598,1.6165253,-0.37524706,0.061932858,0.35463858,-0.29557922,-0.35972872,-0.22090581,0.7429566,-0.08173029,-0.1879478,-0.33246446,144,0,144,0,1.0278932,163.95172,1.4280291,0.50498617,95,False,,1.5787296,0.24621329,-0.10772245,0.18567866,-0.29003316,0.02357524,0.026407061,17,11,3.3740103,21,6,0,0.024664452,132.73088,0,0,1.0600418,0.17665315,0.40191862,0.15681699,0.42642164,-136.59943,18.598154,-24.158548,-33.385582,False,166,114.86968275056743,1.0811872,106.244026,20.536854,18,56.94683949830956,8.764116,6.4977274,20.949867,15,72.4942577164781,5.638226,12.8576355,20.097136,1.1268517,0,0,0,0,0,0.8527317,0.41301346,0.43971825,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9471896851424,21.299835939283323,239.16605000255018,-8.8493761174075,False,False,0,False,False,False,False,False,False,False,False,2.4997775e-05,1.5845226e-08,0.9999693,,,,,,,,,,,,,,,,,,,,,,,0.021912217909748875,IN,5
22,1636148068921376768,Gaia DR3 6210089884688875776,6210089884688875776,7703097,2016.0,234.73429371027035,0.9358319,-28.57046469285507,0.8907459,1.972666661003209,0.9346785,2.1105297,6.0680532,-5.83689674390051,1.5589886,-1.6588880194339992,1.3627788,-0.2773536,-0.0024774102,0.51373607,-0.26828635,-0.30964342,-0.28118196,0.7122678,-0.037471436,-0.04676792,-0.39921126,149,0,147,2,-1.0356495,136.06017,0.0,0.0,31,False,1.5002056,,,,,,,,18,11,2.5082905,20,6,0,0.1093072,95.060585,0,0,0.9368814,0.109492406,0.40933093,0.1336053,0.46212432,-139.36595,18.598623,-32.573746,-35.50395,False,155,114.74307359188877,0.97916806,117.18425,20.538052,15,71.0279984409037,6.742736,10.534003,20.709969,16,80.17231181015241,11.444602,7.0052514,19.987835,1.3177294,0,0,0,0,0,0.72213364,0.17191696,0.5502167,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9363504067606,21.341399252644532,239.12628522080723,-8.832477000591908,False,False,0,False,False,False,False,False,False,False,False,6.290746e-06,1.594922e-08,0.9999845,,,,,,,,,,,,,,,,,,,,,,,0.026302447951718773,IN,5
8,1636148068921376768,Gaia DR3 6210092839626372992,6210092839626372992,1738069692,2016.0,234.72391641646675,0.85822344,-28.575931378384606,0.9821822,-0.6971889182438158,0.9491652,-0.7345285,3.393249,-3.392291552373852,1.4234251,-0.08060110288205548,1.5737237,-0.4983811,0.122463696,0.39238718,-0.4276618,-0.4722027,-0.54237086,0.7384753,0.09852888,-0.2090139,-0.69541514,191,0,189,2,1.1390378,216.76587,0.9932162,0.2938227,95,False,,1.5772927,0.1908456,-0.31860343,0.21296027,-0.24948777,-0.07281402,0.017206011,23,13,2.8305042,27,10,0,0.014773781,153.36816,0,0,1.0582687,0.156296,0.40018162,0.17157419,0.5234653,-125.38392,26.3069,-25.274323,-35.261272,False,215,114.47981370793816,0.8346154,137.16475,20.540545,21,58.77625660591713,9.328397,6.300789,20.915537,20,106.8174033423713,9.4643545,11.286285,19.67629,1.4464879,0,0,0,1,0,1.2392464,0.37499237,0.864254,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92507097099235,21.343000599465388,239.1186009907398,-8.839912374603092,False,False,0,False,False,False,False,False,False,False,False,2.8583806e-06,6.4695556e-08,0.99999666,,,,,,,,,,,,,,,,,,,,,,,0.02792492760516634,IN,5
