,MainID,ra_now,dec_now,Gmag
600,4146599166888797952,274.6634572798478,-13.799696857435947,19.02493
374,4146600571346810496,274.6802314957765,-13.793425275599644,19.02669
2,4146600678712448000,274.67556322185055,-13.77501783650205,19.037514
473,4146600571346820992,274.68654721496466,-13.794693097992939,19.037735
588,4146600605706576000,274.6991432489888,-13.787594960108265,19.04147
39,4146612425456533632,274.6728890712424,-13.769101726762356,19.046919
134,4146612391096780928,274.66377249086366,-13.776056652000337,19.049341
589,4146600369474721024,274.68917951141816,-13.797800443475692,19.054386
235,4146612425456528000,274.669323603065,-13.761474016519468,19.054762
253,4146612532822205184,274.6794448492048,-13.760199067996838,19.058704
522,4146600781791641344,274.697892703753,-13.764528155044209,19.060215
540,4146600571346813952,274.6823707409772,-13.799003752461761,19.067816
183,4146600575633201152,274.6772615242788,-13.78768009231064,19.069704
496,4146600605706573696,274.69745486064176,-13.784388196960247,19.079214
437,4146612498467314176,274.6654987620855,-13.755949812876942,19.079601
66,4146612429742980352,274.6775651278679,-13.767283985518615,19.079985
382,4146612494175996672,274.6641434579954,-13.758789728367223,19.100065
467,4146600571346804736,274.67756179020733,-13.797324343143822,19.10257
48,4146600674426023296,274.6789453867667,-13.768996106544089,19.113077
279,4146612395383260032,274.658486083521,-13.774037237367708,19.122738
762,4146599166886270336,274.6513819991141,-13.797798278941322,19.142479
21,4146600678719358464,274.67596489712264,-13.77062542458394,19.144798
362,4146600575633198720,274.6716154447913,-13.79336669555949,19.148226
454,4146600571346799104,274.67446136901816,-13.796924834470847,19.159822
228,4146600644352719488,274.662180998741,-13.782173766247276,19.166498
274,4146612391096774400,274.65887280894,-13.771753935035704,19.178812
291,4146600609998804224,274.69205046846747,-13.776948185385631,19.18576
8,4146600678717862144,274.67268471591876,-13.77577285915779,19.1873
497,4146612459816239872,274.6514356491975,-13.76863483583109,19.20998
149,4146600644352716160,274.66481914775414,-13.780982681687354,19.214169
620,4146612459816239104,274.6509681230486,-13.760173619780245,19.215425
103,4146600678713810944,274.68494845144636,-13.772336596004315,19.215479
386,4146599162597501568,274.65828848273856,-13.785747590128416,19.230244
548,4146600571346824576,274.6892016117741,-13.79628636996928,19.234655
544,4146599093878038400,274.667425225214,-13.799066250002635,19.241179
187,4146600678713807744,274.68839934813457,-13.774252321193277,19.244324
406,4146610917916797824,274.6561800439074,-13.783806761982275,19.24564
245,4146600575633194496,274.67629879316013,-13.79004419923053,19.247997
523,4146599098164441600,274.66802695792177,-13.798634076476734,19.251354
221,4146600605706559232,274.68651484392655,-13.783355896053072,19.262907
244,4146600781791650944,274.6888877263724,-13.768558833685285,19.276386
336,4146600644352680704,274.67073561536284,-13.792397335054728,19.28219
536,4146599166886269312,274.65709196563444,-13.79277075924118,19.28403
302,4146612528535756160,274.6773889822292,-13.758163868739885,19.284113
