,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
197,77.08,266605622,14,3587,181838.06-134721.6,274.658621,-13.78933,36,37,57453.111,3,0.984,,,,,,,,,,,,,,,,,,,17.6626,,18.1934,,17.7793,,16.2696,0.0295,16.4201,0.0703,16.2985,0.0387,15.5406,0.0236,15.724,0.0506,15.5662,0.0253,6.54,266605621.0
198,78.06,266608144,42,3,181844.97-134525.0,274.687393,-13.756964,36,36,57779.0788,0,0.996,15.2779,0.0198,15.2804,0.0202,15.2772,0.0206,15.0943,0.01,15.0971,0.0183,15.0937,0.0111,13.8363,0.0081,13.8419,0.0109,13.8365,0.0098,13.0623,0.0086,13.0162,0.0314,13.0642,0.0109,12.2946,0.0119,12.2502,0.034,12.2935,0.013,11.8263,0.0193,11.7817,0.0423,11.8264,0.0207,14.77,266608203.0
199,78.57,266605649,5,2051,181841.23-134747.7,274.671793,-13.796601,36,36,57614.6454,0,0.982,,,,,,,,,,,,,,,,,,,17.6839,0.0805,17.6433,0.0987,17.6369,0.0678,16.6378,0.1488,16.7773,0.1076,16.7309,0.0564,16.1938,0.0366,16.2168,0.1238,16.1556,0.0446,4.77,266605651.0
200,79.04,266609104,4,3,181847.55-134627.0,274.69754,-13.773311,82,55,57210.5568,0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,17.6895,0.3971,17.4996,0.0436,18.5641,0.0376,17.4051,0.2858,17.4868,0.0584,17.8148,0.0532,3.81,2374958893.0
201,79.08,266605652,6,2,181841.84-134749.1,274.674306,-13.796957,90,36,57836.972,0,0.974,,,,,,,,,,,,,,,,,,,,,,,,,18.1985,0.0404,18.12,0.0629,18.168,0.0286,17.3601,0.1515,17.1441,0.0651,17.3464,0.065,5.6,266605653.0
202,79.1,266608200,8,3,181843.11-134512.8,274.67961,-13.753489,125,170,58220.5962,0,0.849,,,,,,,,,,,,,,,,,,,,,,,,,18.7434,0.0599,18.0421,0.1556,18.6844,0.0812,17.8129,0.0947,16.3838,0.731,17.5878,0.2192,6.46,1309068285.0
203,79.11,1309069282,3,1,181847.26-134648.9,274.696972,-13.780247,67,50,58212.822,0,0.882,,,,,,,,,,,,,,,,,,,,,,,,,18.5314,0.1725,18.384,0.1292,18.6359,0.0773,18.6021,,18.9305,,18.663,,8.56,266606892.0
204,79.42,266608073,37,3,181837.99-134536.1,274.658319,-13.760026,36,36,57987.7664,0,0.994,17.9567,0.0358,18.3961,0.1874,17.9544,0.0428,17.5965,0.0193,17.7496,0.0897,17.5925,0.0257,16.0747,0.0094,16.1919,0.015,16.069,0.0085,15.5196,0.0109,15.6356,0.0119,15.5118,0.0103,15.0601,0.0111,15.0964,0.0111,15.0607,0.0123,14.8443,0.0216,14.8697,0.0441,14.8417,0.0219,7.13,1309068134.0
205,79.53,266605667,22,3,181843.30-134746.9,274.680553,-13.796423,64,55,57935.9123,0,0.985,,,,,,,,,,,,,19.4786,0.0404,19.9672,0.1248,19.5209,0.0579,18.1943,0.0244,18.3909,0.0345,18.1971,0.0262,16.9274,0.0134,16.9911,0.0342,16.9501,0.0133,16.2461,0.0323,16.3117,0.0591,16.3005,0.027,4.11,266605668.0
206,79.92,266608032,1,1,181836.58-134616.8,274.652455,-13.771337,36,36,57498.754,0,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4443,0.0603,18.4615,0.4959,17.4609,0.126,5.24,266608033.0
207,80.43,266608075,2,0,181838.45-134528.3,274.660241,-13.757865,36,36,57210.5561,0,0.549,,,,,,,,,,,,,,,,,,,,,,,,,19.7885,0.1127,20.4064,0.3265,19.9341,0.1035,,,,,,,7.98,266608123.0
208,80.47,266605645,29,2051,181839.81-134743.9,274.66592,-13.79554,77,44,57686.053,11,0.992,,,,,,,,,,,,,17.0433,0.144,16.8366,0.0667,16.9687,0.1023,16.0079,0.1117,15.9833,0.1466,16.1195,0.1591,14.583,0.0436,14.5567,0.0466,14.7384,0.0518,13.9057,0.0444,13.866,0.0386,14.0713,0.049,6.43,2374954166.0
209,80.62,1309068285,1,3,181842.69-134510.0,274.677912,-13.752784,36,36,57210.5588,0,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9232,0.2296,18.4164,0.2219,19.0075,0.1503,2.09,1309068284.0
210,80.68,1309068284,3,3,181842.51-134509.7,274.677321,-13.752702,92,36,57210.5574,0,0.725,,,,,,,,,,,,,,,,,,,,,,,,,18.2321,0.4595,18.0458,0.135,19.2683,0.0863,18.6444,0.3764,17.7094,0.4502,18.6046,0.2025,2.09,1309068285.0
211,80.86,266605665,1,1025,181842.61-134750.3,274.677571,-13.797322,36,45,58741.3762,0,0.966,,,,,,,,,,,,,,,,,,,,,,,,,18.3147,,18.4047,,18.3932,,17.3952,0.0797,17.16,0.1008,17.3593,0.0675,6.39,266605666.0
212,81.04,2374958893,6,3,181847.55-134627.0,274.698162,-13.774179,36,45,57756.7502,0,0.941,,,,,,,,,,,,,,,,,,,,,,,,,18.6096,0.0464,18.5718,0.0428,18.5861,0.0379,17.7055,0.0954,17.453,0.3377,17.5891,0.1274,3.81,266609104.0
213,81.3,266605671,1,1027,181844.24-134744.4,274.684379,-13.795664,38,36,57210.5547,0,0.701,,,,,,,,,,,,,,,,,,,,,,,,,19.0095,0.0868,18.958,0.0934,18.9733,0.0674,17.9903,,18.3363,,17.9654,,7.92,266605669.0
214,81.4,2374956024,1,0,181846.51-134717.8,274.693831,-13.788294,36,36,58686.5322,0,0.08,,,,,,,18.3945,0.4403,18.0264,0.1396,19.354,0.1317,,,,,,,,,,,,,,,,,,,,,,,,,6.45,266606880.0
215,81.56,266609120,1,1539,181847.09-134556.7,274.696305,-13.765778,153,53,57210.5588,0,0.941,,,,,,,,,,,,,,,,,,,,,,,,,18.746,,18.8136,,18.7712,,17.5114,0.1442,17.4551,0.0947,17.5153,0.0719,7.01,266609122.0
216,81.57,266609110,15,0,181847.36-134606.8,274.697367,-13.768556,36,97,57550.0936,0,0.985,,,,,,,,,,,,,18.3912,0.0195,18.7831,0.0435,18.3946,0.0215,17.6441,0.044,17.903,0.0375,17.6591,0.0318,16.9759,0.0162,17.0894,0.0375,17.0045,0.0221,16.6903,0.0361,16.8438,0.0689,16.7057,0.0364,9.82,2374958899.0
217,81.77,266605619,3,1,181838.05-134728.6,274.658596,-13.791188,89,53,57720.8294,0,0.726,,,,,,,,,,,,,,,,,,,,,,,,,19.7144,0.0406,19.9631,0.3672,19.8897,0.099,17.8819,0.3154,17.6503,0.1866,17.956,0.0967,6.23,266605621.0
218,82.29,266608194,8,3,181841.71-134507.8,274.673818,-13.752171,85,82,57375.8681,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,17.8148,0.0521,18.266,0.1019,18.0389,0.0804,17.1187,0.0417,17.1513,0.1336,17.118,0.0468,6.22,266608193.0
219,82.49,266608203,24,1,181844.26-134514.4,274.684462,-13.754011,55,39,57599.7372,0,0.985,,,,,,,18.6518,0.0732,18.8037,0.1709,18.7619,0.1117,16.7962,0.0116,16.7407,0.0271,16.7983,0.0097,15.8138,0.0168,15.6896,0.0405,15.8206,0.0164,14.8292,0.0159,14.824,0.0159,14.8299,0.0163,14.1539,0.0244,14.1118,0.0563,14.1558,0.025,10.35,1309068218.0
220,82.67,1309068134,1,1,181837.54-134538.8,274.656435,-13.76078,36,36,57210.5588,0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9267,0.3203,17.7589,0.0888,18.076,0.085,7.13,266608073.0
221,82.69,266606880,6,3,181846.29-134723.8,274.693004,-13.789896,139,149,57607.4764,0,0.521,,,,,,,,,,,,,,,,,,,,,,,,,17.8886,0.0476,18.1493,0.3585,17.9507,0.0417,17.3074,0.1384,16.6466,0.2279,17.3202,0.0646,5.05,266606879.0
222,82.75,266605617,16,2051,181838.34-134733.6,274.659737,-13.792566,51,97,57900.2293,0,0.979,,,,,,,,,,,,,,,,,,,18.7914,0.0431,18.7048,0.0752,18.7775,0.0547,17.721,0.0229,17.9219,0.0448,17.763,0.0335,16.9507,0.0253,17.0373,0.0856,16.959,0.0497,6.37,266605619.0
223,84.0,266608033,11,3,181836.35-134612.8,274.651484,-13.77023,40,36,57317.5742,0,0.981,,,,,,,,,,,,,,,,,,,,,,,,,17.5446,0.0232,17.5461,0.0494,17.5471,0.0278,16.8001,0.0292,16.8946,0.2121,16.8492,0.0497,5.24,266608032.0
224,84.33,266608059,23,3,181836.72-134555.3,274.653011,-13.765377,52,36,57497.1768,1,0.984,,,,,,,,,,,,,18.0398,0.0951,18.2187,0.1331,17.9244,0.069,17.256,0.0353,17.2449,0.0889,17.2835,0.0345,16.7595,0.0135,16.8506,0.0213,16.7678,0.0145,16.4785,0.0205,16.588,0.0259,16.4907,0.0244,9.45,266608061.0
225,84.34,266605626,11,3,181836.54-134658.5,274.652295,-13.782911,51,54,57507.678,3,0.99,,,,,,,,,,,,,,,,,,,18.4307,,19.2765,,18.5808,,17.3953,0.036,17.7002,0.1462,17.4548,0.0817,16.9695,0.0261,16.8949,0.1833,17.0077,0.0396,5.27,266605625.0
226,84.52,266606892,20,3,181847.49-134656.7,274.69793,-13.782435,56,44,57683.4712,0,0.983,,,,,,,,,,,,,17.4679,0.0762,17.4175,0.0706,17.5248,0.0535,16.615,0.0807,16.2698,0.1027,16.6991,0.0296,16.2328,0.0195,16.174,0.0285,16.2374,0.0146,15.9258,0.0281,15.7022,0.0791,15.9138,0.0194,5.25,1309066685.0
227,84.64,266608027,30,3,181836.23-134619.0,274.651005,-13.7719,73,179,57787.0654,0,0.988,,,,,,,,,,,,,17.1493,0.0181,17.2635,0.0555,17.1556,0.0195,16.1423,0.0168,16.319,0.0232,16.1565,0.0151,15.1933,0.013,15.1862,0.0196,15.2149,0.0126,14.6629,0.0181,14.6763,0.0216,14.6805,0.0192,5.46,266608032.0
228,84.68,266606878,15,3,181846.05-134730.5,274.691897,-13.791853,104,179,57287.6581,0,0.912,,,,,,,,,,,,,,,,,,,17.2759,0.1227,15.6714,0.2864,17.411,0.0576,16.5462,0.0534,15.8947,0.1502,16.5801,0.02,15.8063,0.1062,15.2786,0.2095,15.8741,0.0291,4.97,2374956017.0
229,85.02,2374956017,0,515,181845.82-134734.2,274.690918,-13.792855,36,36,57235.4916,0,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3402,,19.0487,,17.3255,,4.97,266606878.0
230,85.49,266606891,7,3,181847.39-134703.6,274.697486,-13.784328,39,140,57941.5677,0,0.976,,,,,,,,,,,,,,,,,,,,,,,,,18.2744,0.0387,18.1411,0.0559,18.294,0.0463,17.3933,0.0791,16.9581,0.3582,17.3702,0.1067,6.99,266606892.0
231,85.56,2374957787,19,3,181842.59-134504.8,274.677474,-13.751356,36,178,57588.8022,0,0.543,,,,,,,,,,,,,17.6719,0.4308,18.5367,0.1565,18.7825,0.0323,17.9392,0.1748,17.5946,0.2844,18.1696,0.091,16.9117,0.0607,16.3664,0.0834,16.9578,0.026,16.0761,0.0707,15.7288,0.1313,16.1985,0.0263,4.88,1309068284.0
232,85.76,266608031,9,3,181836.32-134607.0,274.65138,-13.768583,144,74,57767.9467,0,0.915,,,,,,,,,,,,,,,,,,,,,,,,,18.3142,0.0943,17.8297,0.1419,18.3576,0.0674,16.3108,0.2674,16.1113,0.1653,17.2011,0.1051,4.97,266608030.0
233,86.22,266605618,2,1,181837.20-134720.6,274.655055,-13.789083,78,108,57498.7539,0,0.936,,,,,,,,,,,,,,,,,,,,,,,,,17.3634,0.1151,17.2916,0.1005,17.4313,0.0883,16.5242,0.1489,16.5143,0.0778,16.6158,0.0759,7.07,2374954128.0
234,86.46,266608021,18,2051,181836.08-134636.4,274.650339,-13.776748,41,36,57595.6185,3,0.992,,,,,,,,,,,,,,,,,,,16.2683,0.0166,16.4118,0.0607,16.2662,0.0221,15.2242,0.015,15.2097,0.0477,15.2245,0.0136,14.6238,0.018,14.5522,0.0497,14.6227,0.0178,5.88,266608020.0
235,86.47,1309064962,1,0,181839.92-134750.9,274.666366,-13.797508,36,36,58741.3762,0,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6191,0.0471,17.7568,0.0745,17.6185,0.0771,6.7,266605643.0
236,86.67,1309064985,2,2,181843.58-134753.5,274.681609,-13.798203,36,200,57975.9675,0,0.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8507,0.1486,18.0758,0.0859,17.7937,0.0575,5.0,266605664.0
237,87.7,266608025,7,3,181835.97-134629.3,274.649919,-13.774821,36,36,57403.0305,0,0.982,,,,,,,,,,,,,,,,,,,,,,,,,17.3659,0.0282,17.4636,0.0386,17.4217,0.0314,16.8283,0.0273,16.7731,0.1305,16.8527,0.0381,7.09,266608021.0
238,87.72,266606879,2,515,181846.58-134726.4,274.694187,-13.790701,36,36,57040.527,0,0.503,,,,,,,,,,,,,,,,,,,,,,,,,18.2899,,,,18.2339,,17.449,0.0951,17.2829,0.135,17.3676,0.0831,5.05,266606880.0
239,87.89,266606882,6,1,181846.90-134721.3,274.695415,-13.789244,58,64,58250.7564,0,0.876,,,,,,,,,,,,,,,,,,,,,,,,,18.5469,0.0373,18.6785,0.1537,18.5079,0.0462,17.8588,0.1885,18.3208,0.2855,18.0825,0.0894,6.51,2374956024.0
240,88.18,1309068075,3,1,181836.11-134650.7,274.650481,-13.780737,36,44,57816.8959,2,0.932,,,,,,,,,,,,,,,,,,,,,,,,,18.6233,0.1065,18.5158,0.0638,18.6532,0.0562,17.8549,0.132,17.139,0.7115,17.6259,0.2918,9.08,266608020.0
241,88.45,266608074,14,1027,181837.90-134524.7,274.657919,-13.756879,51,62,57359.3738,0,0.983,,,,,,,,,,,,,18.7663,,19.6982,,18.8851,,17.6812,0.0717,18.0935,0.0849,17.7627,0.0747,16.9639,0.0154,17.124,0.0364,16.9839,0.0175,16.5485,0.0313,16.7733,0.0736,16.5545,0.0432,8.86,266608075.0
242,88.45,266609122,16,3,181847.44-134552.5,274.697946,-13.764658,87,76,57963.2797,0,0.97,,,,,,,,,,,,,19.2881,0.3667,19.1604,0.1801,19.8513,0.0765,,,,,,,17.7192,0.0395,17.3035,0.1151,17.5168,0.0808,16.7533,0.0668,16.3469,0.1751,16.6855,0.0741,7.01,266609120.0
243,88.48,266609105,5,0,181848.07-134635.7,274.700255,-13.776546,47,83,57800.9476,0,0.862,,,,,,,,,,,,,,,,,,,,,,,,,18.958,0.0354,19.1328,0.0748,19.0159,0.0515,17.7307,0.0795,17.6212,0.1925,17.671,0.101,10.62,266609107.0
244,88.59,266605663,36,2051,181842.29-134758.5,274.676243,-13.799579,50,49,57761.6082,6,0.994,,,,,,,,,,,,,16.9118,0.014,17.1046,0.01,16.9174,0.0093,15.4787,0.0093,15.5467,0.008,15.472,0.0098,14.166,0.0097,14.2059,0.0093,14.1627,0.0106,13.3517,0.0157,13.3822,0.0153,13.3516,0.0175,9.2,266605648.0
245,88.61,1309066685,1,1,181847.83-134654.7,274.699327,-13.781897,36,36,58741.3762,0,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0001,0.4238,17.4424,0.1176,18.2591,0.1205,5.25,266606892.0
246,88.87,266608020,47,2051,181835.94-134641.8,274.649811,-13.7783,49,77,57906.1579,1,0.999,16.836,0.0268,16.8028,0.0489,16.8597,0.0255,16.141,0.0112,16.1497,0.0161,16.1429,0.0127,14.9792,0.0209,14.8699,0.0095,15.0139,0.0097,14.5021,0.0128,14.4056,0.0399,14.5326,0.0121,14.0146,0.0121,13.9369,0.0564,14.0925,0.0387,13.6689,0.0157,13.6261,0.0491,13.7199,0.0333,5.88,266608021.0
247,89.0,266605625,3,3,181836.31-134702.5,274.651297,-13.784009,93,152,58308.8884,0,0.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8395,0.1551,16.892,0.0783,16.9748,0.122,5.27,266605626.0
248,89.06,266605672,37,3,181845.03-134747.2,274.687672,-13.796461,36,36,57803.8057,11,0.994,13.6393,0.0208,13.6243,0.0191,13.6595,0.0201,13.4347,0.011,13.4214,0.01,13.4455,0.0111,12.7626,0.0134,12.7459,0.0087,12.7832,0.0108,12.4729,0.0181,12.4597,0.0122,12.4911,0.0147,12.1996,0.0219,12.1686,0.0129,12.2578,0.0145,12.0311,0.0302,11.9594,0.0182,12.1019,0.0201,5.62,2374954200.0
249,89.36,266605643,11,0,181840.25-134755.7,274.667744,-13.798802,60,67,57882.5541,0,0.969,,,,,,,,,,,,,,,,,,,,,,,,,17.7779,0.1228,17.8921,0.0242,17.8581,0.0206,17.1079,0.0569,17.1341,0.059,17.057,0.0351,6.7,1309064962.0
250,89.51,266605646,1,0,181840.81-134757.7,274.670081,-13.799402,36,36,57210.5547,0,0.514,,,,,,,,,,,,,,,,,,,,,,,,,19.377,0.0436,19.6878,0.1044,19.4987,0.0982,,,,,,,4.39,266605647.0
251,89.62,266605616,1,0,181837.70-134734.0,274.657059,-13.792779,36,36,56845.5623,0,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4092,0.2388,17.3205,0.1429,17.6346,0.1243,7.47,2374954124.0
252,89.65,2374954200,0,7,181845.38-134744.8,274.68912,-13.795786,36,36,58687.5234,100,0.076,,,,,,,,,,,,,,,,,,,11.7016,,10.6298,,15.9833,,,,,,,,,,,,,,5.62,266605672.0
253,89.96,2374954128,0,24,181837.26-134727.7,274.655267,-13.791037,36,36,56734.7651,20,0.88,,,,,,,,,,,,,,,,,,,,,,,,,16.3605,,15.9084,,16.4415,,,,,,,,5.37,2374954124.0
254,90.34,266608030,19,3,181836.00-134607.8,274.649972,-13.768771,446,127,58014.7407,0,0.939,,,,,,,,,,,,,19.651,0.0334,19.7827,0.4559,19.6933,0.0394,18.5115,0.0461,18.1631,0.3521,18.664,0.0586,17.4729,0.0476,16.9088,0.1128,17.5249,0.0187,17.3836,0.122,16.8856,0.4845,17.2765,0.2313,4.97,266608031.0
255,90.74,1309068288,1,3,181842.83-134500.1,274.678502,-13.750026,36,36,57210.5588,0,0.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9008,0.0716,17.9707,0.1104,17.928,0.0811,5.99,2374957787.0
256,90.77,266605648,12,3,181841.68-134800.6,274.673685,-13.800182,380,93,57580.0477,0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,17.4826,0.0865,17.2092,0.1008,17.2702,0.0645,16.6422,0.0606,16.5715,0.0809,16.6135,0.0525,2.59,1309064966.0
257,90.91,266609126,1,0,181847.05-134536.8,274.696079,-13.760217,36,36,57210.5547,0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,19.999,0.1637,20.0308,0.2349,20.2582,0.1903,,,,,,,15.0,
258,90.94,2374954189,0,24,181843.41-134758.5,274.68088,-13.799607,36,36,57498.754,4,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7418,,17.6929,,17.791,,4.49,266605664.0
259,91.39,2374958899,1,0,181848.01-134603.8,274.700046,-13.767737,36,36,57210.5561,0,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5491,0.07,19.2627,0.187,18.9066,0.134,7.89,266609124.0
260,91.41,1309064966,1,1027,181841.51-134801.1,274.672956,-13.800313,36,44,57498.754,0,0.969,,,,,,,,,,,,,,,,,,,,,,,,,17.8594,,18.0661,,17.9469,,17.1914,0.0508,17.8137,0.1648,17.4217,0.1223,2.59,266605648.0
261,91.58,266605647,4,0,181841.05-134800.6,274.671071,-13.800151,36,41,57650.8581,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,18.3923,0.0556,18.6719,0.0546,18.5182,0.0514,17.6201,0.0532,17.8541,0.1278,17.7521,0.0764,4.39,266605646.0
262,91.63,266605664,7,3,181843.71-134758.2,274.682159,-13.799485,59,55,57543.3665,0,0.901,,,,,,,,,,,,,,,,,,,17.736,0.437,17.1704,0.0333,18.5288,0.0441,17.1601,0.1831,16.7908,0.0738,17.2894,0.0532,16.2813,0.1793,15.7283,0.1916,16.45,0.0595,4.49,2374954189.0
263,91.88,1309066682,1,3,181847.66-134710.3,274.698605,-13.786217,36,36,58741.3762,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3408,0.5695,17.0837,0.2019,17.9056,0.0935,5.33,266606887.0
264,92.63,1309068242,2,1,181838.22-134515.6,274.659243,-13.754316,144,69,57354.6557,0,0.959,,,,,,,,,,,,,,,,,,,,,,,,,18.5195,0.037,18.6652,0.0701,18.6132,0.0551,17.8227,0.0653,18.152,0.2117,17.9311,0.1829,8.76,266608162.0
265,93.01,266605644,0,1024,181838.84-134750.9,274.661934,-13.797504,49,70,57962.2558,0,0.838,,,,,,,,,,,,,,,,,,,,,,,,,18.9163,,19.3491,,19.0962,,17.8469,,18.1579,,17.8929,,8.58,2374954160.0
266,93.33,266605624,11,3,181835.93-134700.0,274.649731,-13.783359,36,57,57597.3382,0,0.979,,,,,,,,,,,,,,,,,,,,,,,,,16.9313,0.0339,17.3023,0.068,17.0339,0.0513,16.2983,0.0251,16.3277,0.152,16.3089,0.0353,5.95,266605625.0
267,93.42,266605615,11,2051,181836.54-134719.1,274.652283,-13.78866,58,36,57265.78,9,0.723,15.3553,0.1335,15.3131,0.1027,15.5239,0.0429,14.5564,0.0979,14.5166,0.022,14.8225,0.0213,13.2306,0.2255,13.3774,0.0194,13.6804,0.0215,12.6229,,12.8975,,13.1317,,12.0488,0.2696,12.3327,0.031,12.6042,0.0342,11.7741,0.1147,11.9094,0.0323,12.2577,0.0265,9.12,266605623.0
268,93.42,266609109,28,3,181848.35-134618.9,274.701527,-13.771899,62,56,57946.7368,0,0.984,,,,,,,,,,,,,17.5285,0.0402,17.327,0.0258,17.5221,0.0185,16.7846,0.0256,16.6632,0.0227,16.8052,0.0149,16.3603,0.0122,16.4095,0.0275,16.3601,0.0133,16.0296,0.0189,15.9898,0.0585,16.018,0.0195,7.62,266609114.0
269,93.43,1309068079,2,3,181835.59-134636.2,274.64834,-13.776739,36,45,58741.3755,0,0.754,,,,,,,,,,,,,,,,,,,,,,,,,18.9648,0.172,19.2557,0.1126,19.1574,0.1031,17.2112,0.4531,16.3123,0.0737,17.6053,0.0769,3.86,266608010.0
270,93.65,266608202,20,3,181843.26-134458.0,274.680419,-13.749523,109,198,57959.2858,0,0.835,,,,,,,,,,,,,19.1327,0.2262,18.7834,0.4461,19.6907,0.1354,17.8583,0.2172,17.6005,0.4349,18.2838,0.0425,17.1189,0.0469,16.9956,0.0383,17.1568,0.0158,16.2436,0.0548,16.1131,0.1073,16.2732,0.03,6.94,1309068288.0
271,93.68,266605623,1,1,181836.23-134711.2,274.650956,-13.78648,36,36,57498.754,0,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3678,0.2609,17.2117,0.1605,17.5478,0.1353,8.98,266605625.0
272,93.7,2374956020,0,4096,181846.80-134732.2,274.695038,-13.792283,36,36,58741.3762,0,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,266606879.0
273,94.12,266608026,6,3,181835.54-134623.7,274.648144,-13.773203,36,36,58248.2479,0,0.788,,,,,,,,,,,,,,,,,,,,,,,,,18.6535,0.196,18.2002,0.0724,18.6921,0.0638,17.6668,0.1313,17.3604,0.2189,17.7182,0.0814,5.21,266608028.0
274,94.16,266608070,40,3,181837.05-134529.4,274.654377,-13.758181,77,73,57862.9326,11,0.997,17.0523,0.0313,17.1474,0.0487,17.0457,0.0267,16.6254,0.0151,16.6611,0.0488,16.6729,0.0507,14.5236,0.0115,14.3467,0.0657,14.6267,0.0383,13.5567,0.011,13.4713,0.042,13.6075,0.0298,12.6268,0.0143,12.5986,0.0328,12.6439,0.0138,12.0802,0.0237,12.0369,0.0318,12.1016,0.0213,5.01,2374957618.0
275,94.17,266605594,12,2051,181838.07-134744.5,274.658666,-13.7958,60,124,57420.6492,3,0.89,,,,,,,,,,,,,,,,,,,17.8955,0.0456,18.004,0.1411,17.9438,0.0929,16.7564,0.0501,16.4138,0.0607,16.7883,0.0344,15.8418,0.1206,15.4932,0.2246,16.1048,0.0809,7.52,266605593.0
276,94.22,266608028,5,3,181835.57-134618.4,274.648259,-13.77176,36,69,57800.9474,0,0.968,,,,,,,,,,,,,,,,,,,,,,,,,18.7619,0.033,18.7903,0.0577,18.7256,0.0452,17.942,0.0451,18.1032,0.0736,17.9421,0.0576,5.21,266608026.0
277,94.25,2374954124,0,2075,181837.18-134732.9,274.654943,-13.792494,556,359,56734.7651,61,0.435,,,,,,,,,,,,,,,,,,,15.5529,,14.9376,,15.9589,,,,,,,,14.1214,,13.8907,,15.6132,,5.37,2374954128.0
278,94.46,266608029,4,515,181835.68-134609.6,274.648633,-13.76929,54,208,57478.3552,0,0.975,,,,,,,,,,,,,,,,,,,19.5049,,,,19.4873,,18.1609,0.0491,18.2927,0.0493,18.1671,0.0423,17.4888,0.1905,17.9798,0.3393,17.6889,0.0943,5.04,266608030.0
279,94.52,2374957618,1,19,181837.25-134525.4,274.655248,-13.757076,186,57,59011.7419,0,0.061,,,,,,,,,,,,,,,,,,,,,,,,,12.189,,11.1429,,15.5038,,11.5225,0.442,11.4082,0.0501,14.56,0.0547,5.01,266608070.0
280,94.69,266605670,26,3,181844.65-134756.3,274.686104,-13.79899,36,36,57860.85,15,0.993,12.5173,0.0209,12.5143,0.0204,12.5183,0.0215,12.4462,0.0101,12.4455,0.01,12.4461,0.011,11.8885,0.0146,11.8833,0.0136,11.8863,0.0161,11.6277,0.0179,11.6224,0.0153,11.6237,0.0189,11.3933,0.0279,11.3892,0.0247,11.4238,0.0268,11.2851,0.0276,11.2598,0.0235,11.3131,0.0261,7.95,2374954185.0
281,94.87,266606886,5,3,181847.59-134718.8,274.698319,-13.788473,49,112,57910.3141,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,18.44,0.0669,18.5203,0.1172,18.3095,0.0759,17.6007,0.4196,16.893,0.1048,17.8661,0.091,4.3,266606887.0
282,95.01,266608010,3,19,181835.48-134631.9,274.647838,-13.775784,36,171,57702.5486,0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,19.3168,0.0792,18.9433,0.1865,19.3514,0.0538,17.7059,,17.4941,,17.8947,,3.2,2374957544.0
283,95.02,266608195,1,0,181841.17-134456.0,274.671574,-13.748815,36,320,57210.5547,0,0.884,,,,,,,,,,,,,,,,,,,,,,,,,19.4402,0.0432,20.574,0.3864,19.5445,0.1034,18.1516,,18.8793,,18.3968,,6.43,2374957779.0
284,95.86,266606887,15,3,181847.79-134715.3,274.699155,-13.787597,138,130,58117.3121,0,0.979,,,,,,,,,,,,,,,,,,,,,,,,,17.8345,0.0641,17.6539,0.0561,17.9435,0.0209,16.9648,0.0612,16.4769,0.1983,16.9436,0.0535,4.3,266606886.0
285,96.06,2374957601,2,0,181836.02-134549.2,274.650123,-13.763678,36,47,57210.5561,0,0.736,,,,,,,,,,,,,,,,,,,,,,,,,19.4681,0.0358,20.1764,0.1715,19.8911,0.0989,,,,,,,9.71,266608048.0
