,MainID,ra_now,dec_now,Gmag
514,5940106659927355136,251.75515972977144,-45.863329007520534,16.128044
1202,5940106625576002432,251.75204315052753,-45.873272481145825,16.129402
1146,5940106694295493376,251.7329511122457,-45.86152592058027,16.151295
194,5940106659935760768,251.75058786488754,-45.852931233320774,16.154102
145,5940106763006644736,251.7646377288341,-45.84735221203821,16.15776
599,5940106041460467072,251.77806493128074,-45.84939765952906,16.163143
38,5940106007100731264,251.76403088667072,-45.85096148879306,16.16946
1616,5940105938381233152,251.7937964043515,-45.86832003167953,16.170687
438,5940106041452309888,251.7727389147826,-45.84592511460849,16.186594
213,5940106002789011328,251.7687875162126,-45.855423501776265,16.19354
785,5940106625576014976,251.74154258803972,-45.861366450911845,16.199684
375,5940106797374721280,251.76664501632908,-45.84328256222415,16.21689
448,5940106659927357696,251.75663596266094,-45.862593084966825,16.236626
148,5940106763014978688,251.76521318033318,-45.84763986202313,16.256138
913,5940105904021497856,251.76951199217015,-45.868565224183875,16.267393
783,5940106041460478976,251.77494310190625,-45.839973511732516,16.270184
1266,5940200633806825472,251.76973272985234,-45.829777009916626,16.284843
106,5940106763006643968,251.76253291296157,-45.8475509327665,16.291561
1580,5940106316338364544,251.72854320191854,-45.869349574958896,16.293781
1,5940106763014974592,251.76019881178314,-45.85212477194179,16.300385
954,5940106037148750336,251.78042795407123,-45.840072576553354,16.31101
158,5940106655630578560,251.75365516157964,-45.85572549981001,16.311314
1278,5940105972740985344,251.79348577839713,-45.85104123218159,16.315248
136,5940106007100724096,251.76241453259857,-45.857173788612045,16.332308
675,5940106041452144896,251.77724313842978,-45.84421126220572,16.343323
761,5940106659935757056,251.7397802347991,-45.858414567635684,16.347383
104,5940106763006624512,251.76464762799944,-45.8485088914552,16.348803
247,5940106007100726400,251.7712545898909,-45.8528649414358,16.351313
949,5940106041460459648,251.7861223301522,-45.8550557464805,16.366451
491,5940106007092324864,251.77206227385474,-45.85984830276873,16.368557
886,5940105904013084544,251.7621815811383,-45.86928639109482,16.370138
402,5940106002795552896,251.76808241874878,-45.860436697153744,16.389093
1020,5940199877886897792,251.78314557254393,-45.841059507307776,16.391653
1481,5940199873591748992,251.78399839153334,-45.83152290135461,16.407608
186,5940106007092347904,251.76763813669254,-45.85564880212495,16.41015
1469,5940199877886913280,251.77894811179942,-45.829274393976476,16.412195
846,5940106797374729344,251.76184340255594,-45.83515102689961,16.418102
1099,5940106007092291712,251.77845570794815,-45.86787710671027,16.420269
1095,5940106041460468096,251.7883105377354,-45.846800436549486,16.42242
1847,5940199907951488640,251.7947644200801,-45.82999567453431,16.434149
1304,5940199877886909696,251.77819814804232,-45.83205178427454,16.441807
1626,5940199877892578560,251.7936176826076,-45.83518399806444,16.44771
789,5940106041452163840,251.77488181208426,-45.83976935586392,16.45814
1342,5940106694295489792,251.73083106516995,-45.86510082731073,16.459496
1460,5940105835293585792,251.78017681530724,-45.87391072512514,16.460295
73,5940106763006646272,251.7563335913717,-45.84885245569493,16.470919
56,5940106763006817536,251.7575932891699,-45.84899780305609,16.477827
568,5940106659935749376,251.7515782431811,-45.8628914139249,16.479746
370,5940106797366400896,251.76636020903854,-45.8432534406442,16.488804
175,5940106659935752448,251.76021540502245,-45.85814577230014,16.49902
343,5940106007100727808,251.77351909755572,-45.85149265730111,16.500938
938,5940106041460464256,251.78619748219654,-45.85048203002518,16.509249
496,5940106763014988160,251.75485805852983,-45.84080579374828,16.510962
288,5940106007100727936,251.7723626485907,-45.85136305666828,16.519518
838,5940106007100714112,251.77425455530081,-45.865310098128056,16.525822
580,5940106797366423808,251.75812005703622,-45.839402253764646,16.549555
249,5940106797366392448,251.7652277224776,-45.84493072762463,16.558302
